UNITID,LEXP100K,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,LILSYN,XLSTOTAL,LSTOTAL,XLSLIBRN,LSLIBRN,XLSOPROF,LSOPROF,XLSOPAID,LSOPAID,XLSSTAST,LSSTAST,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
228246,1 ,2,"R",1839848,"R",2597770,"R",741,"R",2283474,"R",96515,"R",28871,"R",167121,"R",4152193,"R",2862147,"R",7014340,"R",40141,"R",538698,"R",578839,1,"R",6017,"R",7093,1,"R",127.00,"R",62.00,"R",6.00,"R",41.00,"R",18.00,"R",6,"R",7314075,1,"R",1748645,"R",1587418,"R",5346771,"R",0,"R",6934189,"R",55864,"R",2106948,"R",2162812,"R",18159721,16411076
228316,1 ,2,"R",38312,"R",216,"R",92,"R",75,"R",272,"R",21,"R",46,"R",38408,"R",626,"R",39034,"R",911,"R",21234,"R",22145,1,"R",0,"R",4,1,"R",10.00,"R",5.00,"R",0.00,"R",5.00,"R",0.00,"R",3,"R",394401,2,"Z",0,"R",0,"R",3067,"R",17200,"R",20267,"R",440,"R",7500,"R",7940,"R",422608,422608
228325,1 ,2,"R",95026,"R",617202,"R",143,"R",2337,"R",284,"R",524,"R",68691,"R",97887,"R",686320,"R",784207,"R",7102,"R",4316,"R",11418,1,"R",192,"R",539,1,"R",8.85,"R",2.00,"R",0.00,"R",2.38,"R",4.47,"R",1,"R",223261,2,"Z",0,"R",22340,"R",44366,"R",2720,"R",69426,"R",250,"R",10345,"R",10595,"R",303282,303282
228343,1 ,2,"R",264501,"R",608497,"R",182,"R",5828,"R",54804,"R",3675,"R",104053,"R",274004,"R",767536,"R",1041540,"R",8480,"R",16300,"R",24780,1,"R",1755,"R",2173,1,"R",24.50,"R",7.00,"R",2.00,"R",5.50,"R",10.00,"R",0,"R",699668,2,"Z",0,"R",51386,"R",626021,"R",1690,"R",679097,"R",9020,"R",69296,"R",78316,"R",1457081,1457081
228431,1 ,2,"R",432780,"R",373606,"R",272,"R",840308,"R",905,"R",5298,"R",141771,"R",1278386,"R",516554,"R",1794940,"R",25375,"R",1,"R",25376,1,"R",1,"R",3729,1,"R",39.00,"R",14.00,"R",3.00,"R",12.00,"R",10.00,"R",0,"R",1531857,1,"R",490274,"R",97036,"R",1469682,"R",60802,"R",1627520,"R",2639,"R",293357,"R",295996,"R",3945647,3455373
228459,1 ,2,"R",887408,"R",1129582,"R",624,"R",856798,"R",254399,"R",29859,"R",173621,"R",1774065,"R",1558226,"R",3332291,"R",86065,"R",219502,"R",305567,1,"R",20424,"R",3951,1,"R",169.00,"R",40.00,"R",25.00,"R",60.00,"R",44.00,"R",2,"R",7486282,1,"R",1048348,"R",2891966,"R",5792291,"R",0,"R",8684257,"R",21695,"R",3692559,"R",3714254,"R",20933141,19884793
228468,1 ,2,"R",82517,"R",29438,"R",114,"R",2920,"R",43380,"R",658,"R",44785,"R",86095,"R",117717,"R",203812,"R",1535,"R",32429,"R",33964,1,"R",83,"R",61,1,"R",7.25,"R",2.00,"R",0.00,"R",1.75,"R",3.50,"R",0,"R",199036,1,"R",80040,"R",9090,"R",148387,"R",383,"R",157860,"R",0,"R",31435,"R",31435,"R",468371,388331
228486,2 ,2,"R",30398,"R",0,"R",65,"R",5196,"R",0,"R",0,"R",0,"R",35594,"R",65,"R",35659,"R",390,"R",55,"R",445,1,"R",0,"R",0,1,"R",2.00,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
228501,1 ,2,"R",218476,"R",212556,"R",151,"R",11108,"R",19461,"R",400,"R",46982,"R",229984,"R",279150,"R",509134,"R",3589,"R",97380,"R",100969,1,"R",778,"R",619,1,"R",17.50,"R",5.50,"R",6.00,"R",0.00,"R",6.00,"R",0,"R",533162,1,"R",171459,"R",23858,"R",223916,"R",45000,"R",292774,"R",0,"R",84898,"R",84898,"R",1082293,910834
228529,1 ,2,"R",178111,"R",273044,"R",309,"R",21719,"R",207795,"R",4892,"R",195894,"R",204722,"R",677042,"R",881764,"R",14351,"R",162841,"R",177192,1,"R",2957,"R",741,1,"R",41.00,"R",16.00,"R",3.00,"R",10.00,"R",12.00,"R",1,"R",1388470,2,"Z",0,"R",117661,"R",1327072,"R",2512,"R",1447245,"R",3600,"R",294606,"R",298206,"R",3133921,3133921
228547,1 ,2,"R",143917,"R",386620,"R",219,"R",2825,"R",1417120,"R",909,"R",101231,"R",147651,"R",1905190,"R",2052841,"R",35072,"R",632724,"R",667796,1,"R",309,"R",80,1,"R",79.00,"R",27.00,"R",0.00,"R",48.00,"R",4.00,"R",5,"R",4324023,2,"Z",0,"R",553287,"R",639631,"R",2438,"R",1195356,"R",0,"R",422791,"R",422791,"R",5942170,5942170
228608,1 ,2,"R",53685,"R",367891,"R",140,"R",1423,"R",232722,"R",194,"R",121040,"R",55302,"R",721793,"R",777095,"R",1055,"R",75677,"R",76732,1,"R",63,"R",30,1,"R",7.10,"R",3.00,"R",1.10,"R",1.00,"R",2.00,"R",1,"R",239389,1,"R",102454,"R",23056,"R",123004,"R",248,"R",146308,"R",110,"R",40208,"R",40318,"R",528469,426015
228635,1 ,1,"A",,"R",305189,"R",322,"A",,"R",0,"A",,"R",23282,"A",,"R",328793,"R",328793,"A",,"R",1845709,"R",1845709,1,"R",4328,"R",800,1,"R",17.00,"R",8.00,"R",3.00,"R",6.00,"R",0.00,"R",1,"R",1239051,1,"R",452,"R",18771,"R",3819955,"R",202050,"R",4040776,"R",9558,"R",208719,"R",218277,"R",5498556,5498104
228644,1 ,2,"R",78505,"R",38331,"R",190,"R",8,"R",580,"R",3463,"R",42548,"R",81976,"R",81649,"R",163625,"R",413,"R",813726,"R",814139,1,"R",991,"R",1436,1,"R",19.00,"R",10.00,"R",9.00,"R",0.00,"R",0.00,"R",1,"R",1020924,2,"Z",0,"R",2001,"R",2402884,"R",6523,"R",2411408,"R",0,"R",96193,"R",96193,"R",3528525,3528525
228653,1 ,2,"R",68822,"R",430601,"R",404,"R",622,"R",80436,"R",4150,"R",73070,"R",73594,"R",584511,"R",658105,"R",976,"R",354401,"R",355377,1,"R",4579,"R",2597,1,"R",31.00,"R",8.00,"R",1.00,"R",22.00,"R",0.00,"R",0,"R",1957689,1,"R",558090,"R",0,"R",2789864,"R",0,"R",2789864,"R",0,"R",0,"R",0,"R",5305643,4747553
228699,1 ,2,"R",51892,"R",61000,"R",154,"R",0,"R",0,"R",135,"R",2,"R",52027,"R",61156,"R",113183,"R",1138,"R",9496,"R",10634,1,"R",17,"R",5,1,"R",6.10,"R",2.10,"R",0.00,"R",3.00,"R",1.00,"R",0,"R",215635,1,"R",80567,"R",12345,"R",103673,"R",0,"R",116018,"R",0,"R",94043,"R",94043,"R",506263,425696
228705,1 ,2,"R",440566,"R",369771,"R",151,"R",378215,"R",77248,"R",270,"R",43001,"R",819051,"R",490171,"R",1309222,"R",2918,"R",238896,"R",241814,1,"R",1044,"R",392,1,"R",33.58,"R",14.50,"R",2.00,"R",10.00,"R",7.08,"R",0,"R",1192149,1,"R",279374,"R",9023,"R",1159763,"R",21012,"R",1189798,"R",6329,"R",237104,"R",243433,"R",2904754,2625380
228723,1 ,2,"R",3597765,"R",1890938,"R",1201,"R",378118,"R",0,"R",115000,"R",163350,"R",4090883,"R",2055489,"R",6146372,"R",117411,"R",441664,"R",559075,1,"R",35811,"R",22247,1,"R",360.00,"R",80.00,"R",78.00,"R",94.00,"R",108.00,"R",17,"R",13817539,1,"R",4441881,"R",6143396,"R",20206961,"R",1224736,"R",27575093,"R",193302,"R",4059579,"R",4252881,"R",50087394,45645513
228769,1 ,2,"R",780699,"R",1140069,"R",815,"R",27413,"R",142824,"R",18751,"R",253779,"R",826863,"R",1537487,"R",2364350,"R",15492,"R",2194300,"R",2209792,1,"R",16087,"R",8900,1,"R",201.00,"R",44.00,"R",4.00,"R",60.00,"R",93.00,"R",2,"R",6469862,1,"R",1132708,"R",191756,"R",5089203,"R",10970,"R",5291929,"R",0,"R",1222499,"R",1222499,"R",14116998,12984290
228778,1 ,2,"R",5217672,"R",1648965,"R",988,"R",697354,"R",195407,"R",213636,"R",183622,"R",6128662,"R",2028982,"R",8157644,"R",138857,"R",390301,"R",529158,1,"R",29539,"R",19858,1,"R",410.00,"R",150.00,"R",0.00,"R",205.00,"R",55.00,"R",15,"R",20731512,1,"R",4862718,"R",6992717,"R",12896627,"R",1352227,"R",21241571,"R",87656,"R",3179883,"R",3267539,"R",50103340,45240622
228787,1 ,2,"R",1209546,"R",1534645,"R",517,"R",9480,"R",40689,"R",3619,"R",152049,"R",1222645,"R",1727900,"R",2950545,"R",64025,"R",3402587,"R",3466612,1,"R",18309,"R",6241,1,"R",80.00,"R",23.00,"R",6.00,"R",38.00,"R",13.00,"R",1,"R",3106348,1,"R",1087393,"R",832254,"R",3354011,"R",222093,"R",4408358,"R",2098,"R",674158,"R",676256,"R",9278355,8190962
228796,1 ,2,"R",850809,"R",713638,"R",378,"R",160619,"R",178709,"R",15112,"R",105065,"R",1026540,"R",997790,"R",2024330,"R",43355,"R",1447544,"R",1490899,1,"R",1369,"R",1955,1,"R",84.00,"R",21.00,"R",2.00,"R",27.00,"R",34.00,"R",1,"R",2278954,1,"R",884116,"R",62239,"R",2602055,"R",102503,"R",2766797,"R",10289,"R",410057,"R",420346,"R",6350213,5466097
228802,1 ,2,"R",73843,"R",318630,"R",232,"R",1069,"R",892,"R",1,"R",305437,"R",74913,"R",625191,"R",700104,"R",1993,"R",230960,"R",232953,1,"R",298,"R",1976,1,"R",24.00,"R",9.00,"R",0.00,"R",10.00,"R",5.00,"R",1,"R",908967,1,"R",279216,"R",80473,"R",832962,"R",24102,"R",937537,"R",0,"R",237938,"R",237938,"R",2363658,2084442
228866,1 ,2,"R",9760,"R",102,"R",67,"R",675,"R",0,"R",308,"Z",0,"R",10743,"R",169,"R",10912,"R",1382,"R",805,"R",2187,1,"R",585,"R",144,1,"R",5.25,"R",3.00,"R",0.00,"R",1.00,"R",1.25,"R",0,"R",225719,2,"Z",0,"R",9170,"R",185369,"R",282,"R",194821,"R",1065,"R",9774,"R",10839,"R",431379,431379
228875,1 ,2,"R",964582,"R",1501355,"R",598,"R",595796,"R",154226,"R",12536,"R",181774,"R",1572914,"R",1837953,"R",3410867,"R",32861,"R",842248,"R",875109,1,"R",5522,"R",6845,1,"R",68.01,"R",26.00,"R",3.00,"R",28.63,"R",10.38,"R",0,"R",3491207,2,"Z",0,"R",1006469,"R",6003913,"R",1588,"R",7011970,"R",3746,"R",567729,"R",571475,"R",11074652,11074652
228884,1 ,2,"R",4000,"R",160000,"R",80,"R",400,"R",25,"R",5050,"R",15000,"R",9450,"R",175105,"R",184555,"R",125,"R",150,"R",275,1,"R",12,"R",2,1,"R",4.00,"R",2.00,"R",2.00,"R",0.00,"R",0.00,"R",0,"R",110000,1,"R",22910,"R",100000,"R",28000,"R",0,"R",128000,"R",17000,"R",0,"R",17000,"R",277910,255000
228909,1 ,2,"R",5739,"R",5947,"R",139,"R",0,"R",0,"R",140,"R",15697,"R",5879,"R",21783,"R",27662,"R",434,"R",168778,"R",169212,1,"R",587,"R",2383,1,"R",30.50,"R",18.00,"R",2.00,"R",10.50,"R",0.00,"R",0,"R",1937212,1,"R",137440,"R",33527,"R",2005897,"R",0,"R",2039424,"R",22500,"R",758344,"R",780844,"R",4894920,4757480
228981,1 ,2,"R",109408,"R",460250,"R",203,"R",1506,"R",50980,"R",1202,"R",73289,"R",112116,"R",584722,"R",696838,"R",3499,"R",51275,"R",54774,1,"R",838,"R",1195,1,"R",10.30,"R",5.50,"R",0.00,"R",2.50,"R",2.30,"R",0,"R",460642,2,"Z",0,"R",20104,"R",221425,"R",15125,"R",256654,"R",0,"R",35463,"R",35463,"R",752759,752759
229018,1 ,2,"R",199577,"R",375485,"R",278,"R",1087,"R",114805,"R",2283,"R",145590,"R",202947,"R",636158,"R",839105,"R",4545,"R",458323,"R",462868,1,"R",608,"R",274,1,"R",19.00,"R",6.00,"R",0.00,"R",9.00,"R",4.00,"R",0,"R",577151,1,"R",204781,"R",15988,"R",771676,"R",9754,"R",797418,"R",0,"R",24896,"R",24896,"R",1604246,1399465
229027,1 ,2,"R",646953,"R",6316000,"R",509,"R",3583255,"R",1894718,"R",505,"R",109589,"R",4230713,"R",8320816,"R",12551529,"R",48724,"R",5332486,"R",5381210,1,"R",2242,"R",5889,1,"R",141.04,"R",37.50,"R",14.60,"R",72.45,"R",16.49,"R",5,"R",6512729,1,"R",1254729,"R",596623,"R",4946292,"R",279240,"R",5822155,"R",25028,"R",1579842,"R",1604870,"R",15194483,13939754
229063,1 ,2,"R",69736,"R",2223772,"R",280,"R",114,"R",252669,"R",119,"R",54753,"R",69969,"R",2531474,"R",2601443,"R",257,"R",3165661,"R",3165918,1,"R",134,"R",38,1,"R",26.00,"R",4.00,"R",1.00,"R",7.00,"R",14.00,"R",0,"R",532614,1,"R",202087,"R",750000,"R",830000,"R",724878,"R",2304878,"R",0,"R",80000,"R",80000,"R",3119579,2917492
229115,1 ,2,"R",2947370,"R",161610,"R",380,"R",2642805,"R",124497,"R",1575,"R",222591,"R",5591750,"R",509078,"R",6100828,"R",52091,"R",360354,"R",412445,1,"R",15534,"R",29089,1,"R",187.00,"R",53.00,"R",17.00,"R",89.00,"R",28.00,"R",2,"R",8135334,1,"R",2671767,"R",568335,"R",9734858,"R",0,"R",10303193,"R",21862,"R",2079458,"R",2101320,"R",23211614,20539847
229160,1 ,2,"R",166137,"R",161697,"R",112,"R",6428,"R",11298,"R",1589,"R",322588,"R",174154,"R",495695,"R",669849,"R",3596,"R",5200,"R",8796,1,"R",453,"R",667,1,"R",22.00,"R",9.00,"R",1.00,"R",7.00,"R",5.00,"R",0,"R",780172,1,"P",111676,"R",38530,"R",369524,"R",54016,"R",462070,"R",0,"R",85298,"R",85298,"P",1439216,1327540
229179,1 ,2,"R",368828,"R",339939,"R",304,"R",60317,"R",104816,"R",162128,"R",265367,"R",591273,"R",710426,"R",1301699,"R",20564,"R",1045786,"R",1066350,1,"R",1154,"R",2962,1,"R",82.00,"R",27.00,"R",10.00,"R",21.00,"R",24.00,"R",2,"R",3186679,1,"R",788852,"R",63521,"R",1753449,"R",263714,"R",2080684,"R",6784,"R",778421,"R",785205,"R",6841420,6052568
229267,1 ,2,"R",624869,"R",300598,"R",292,"R",38412,"R",112877,"R",2344,"R",100000,"R",665625,"R",513767,"R",1179392,"R",31003,"R",207049,"R",238052,1,"R",3336,"R",4727,1,"R",30.00,"R",12.00,"R",1.00,"R",11.00,"R",6.00,"R",1,"R",1352429,1,"R",310182,"R",107369,"R",1506348,"R",238671,"R",1852388,"R",8276,"R",130523,"R",138799,"R",3653798,3343616
229300,1 ,2,"R",125499,"R",662743,"R",596,"R",258,"R",154791,"R",11480,"R",206375,"R",137237,"R",1024505,"R",1161742,"R",698,"R",520859,"R",521557,1,"R",2436,"R",6215,1,"R",35.00,"R",12.00,"R",10.00,"R",10.50,"R",2.50,"R",2,"R",320564,1,"R",33334,"R",52194,"R",73741,"R",0,"R",125935,"R",0,"R",3353626,"R",3353626,"R",3833459,3800125
229337,1 ,2,"R",27271,"R",107812,"R",767,"R",1232,"R",28,"R",2706,"R",43929,"R",31209,"R",152536,"R",183745,"R",414,"R",13279,"R",13693,1,"R",4632,"R",1782,1,"R",25.00,"R",17.00,"R",2.00,"R",0.00,"R",6.00,"R",2,"R",2215748,1,"R",226272,"R",15711,"R",4823482,"R",33461,"R",4872654,"R",0,"R",180317,"R",180317,"R",7494991,7268719
229355,1 ,2,"R",59022,"R",2139,"R",114,"R",1748,"R",0,"R",130,"R",32,"R",60900,"R",2285,"R",63185,"R",5169,"R",4608,"R",9777,1,"R",50,"R",81,1,"R",22.00,"R",2.00,"R",2.00,"R",10.00,"R",8.00,"R",0,"R",438191,1,"R",45123,"R",30474,"R",118611,"R",7874,"R",156959,"R",10100,"R",46752,"R",56852,"R",697125,652002
229504,1 ,2,"R",28769,"R",24404,"R",73,"R",67,"R",0,"R",31,"R",0,"R",28867,"R",24477,"R",53344,"R",232,"R",334,"R",566,1,"R",0,"R",4,1,"R",7.00,"R",2.00,"R",0.00,"R",4.00,"R",1.00,"R",1,"R",213533,2,"Z",0,"R",7966,"R",35300,"R",0,"R",43266,"R",0,"R",19345,"R",19345,"R",276144,276144
229780,1 ,2,"R",131511,"R",54737,"R",118,"R",6697,"R",1322,"R",153,"R",89432,"R",138361,"R",145609,"R",283970,"R",3537,"R",133482,"R",137019,1,"R",378,"R",1412,1,"R",7.00,"R",3.00,"R",0.00,"R",2.00,"R",2.00,"R",0,"R",258040,1,"R",83134,"R",10856,"R",283020,"R",0,"R",293876,"R",0,"R",34913,"R",34913,"R",669963,586829
229799,1 ,2,"R",38604,"R",84,"R",82,"R",3643,"R",46824,"R",82,"R",3,"R",42329,"R",46993,"R",89322,"R",3676,"R",56474,"R",60150,1,"R",215,"R",85,1,"R",7.80,"R",2.00,"R",3.00,"R",1.00,"R",1.80,"R",2,"R",238379,1,"R",34427,"R",5521,"R",142119,"R",0,"R",147640,"R",4093,"R",14702,"R",18795,"R",439241,404814
229814,1 ,2,"R",301403,"R",1033292,"R",0,"R",70241,"R",103907,"R",13317,"R",269545,"R",384961,"R",1406744,"R",1791705,"R",3624,"R",51631,"R",55255,1,"R",1276,"R",1119,1,"R",31.12,"R",12.00,"R",0.00,"R",14.00,"R",5.12,"R",0,"R",1100898,1,"R",413168,"R",203567,"R",1493771,"R",15717,"R",1713055,"R",10127,"R",279025,"R",289152,"R",3516273,3103105
229832,1 ,2,"R",31695,"R",28077,"R",80,"R",2726,"R",0,"R",29,"R",0,"R",34450,"R",28157,"R",62607,"R",1200,"R",4000,"R",5200,1,"R",0,"R",0,1,"R",5.00,"R",1.00,"R",1.00,"R",2.00,"R",1.00,"R",0,"R",86431,1,"R",22052,"R",6285,"R",22987,"R",544,"R",29816,"R",0,"R",390,"R",390,"R",138689,116637
229841,1 ,2,"R",42533,"R",244402,"R",80,"R",2538,"Z",0,"R",72,"R",20,"R",45143,"R",244502,"R",289645,"R",382,"R",39728,"R",40110,1,"R",0,"R",0,1,"R",6.00,"R",1.00,"R",1.00,"R",4.00,"R",0.00,"R",0,"R",299143,2,"Z",0,"R",11367,"R",12365,"R",83994,"R",107726,"R",0,"R",7000,"R",7000,"R",413869,413869
229887,1 ,2,"R",5574,"R",42327,"R",74,"R",350,"R",0,"R",0,"R",0,"R",5924,"R",42401,"R",48325,"R",166,"R",690,"R",856,1,"R",0,"R",27,1,"R",11.00,"R",1.00,"R",0.00,"R",2.00,"R",8.00,"R",0,"R",104880,2,"Z",0,"R",1785,"R",49122,"R",0,"R",50907,"R",0,"R",59996,"R",59996,"R",215783,215783
230038,1 ,2,"R",3903773,"R",1382703,"R",812,"R",5247815,"R",3433380,"R",8427,"R",145416,"R",9160015,"R",4962311,"R",14122326,"R",250678,"R",5648147,"R",5898825,1,"R",24884,"R",20498,1,"R",349.00,"R",59.00,"R",37.00,"R",57.00,"R",196.00,"R",0,"R",14159674,1,"R",5556138,"R",1947538,"R",7300166,"R",175630,"R",9423334,"R",52100,"R",3180527,"R",3232627,"R",32371773,26815635
230047,1 ,2,"R",161999,"R",1904843,"R",470,"R",4844,"R",727489,"R",55,"R",125474,"R",166898,"R",2758276,"R",2925174,"R",22915,"R",452698,"R",475613,1,"R",241,"R",177,1,"R",51.00,"R",5.00,"R",3.00,"R",5.00,"R",38.00,"R",0,"R",971305,2,"Z",0,"R",280096,"R",345154,"R",24342,"R",649592,"R",1500,"R",54197,"R",55697,"R",1676594,1676594
230056,2 ,2,"R",492,"R",260615,"R",36,"R",130,"R",0,"R",9,"R",10524,"R",631,"R",271175,"R",271806,"R",21,"R",25352,"R",25373,2,"A",,"A",,1,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
230171,1 ,2,"R",103551,"R",8349,"R",236,"R",23795,"R",0,"R",120,"R",72157,"R",127466,"R",80742,"R",208208,"R",14123,"R",535730,"R",549853,1,"R",618,"R",1149,1,"R",17.51,"R",6.00,"R",1.00,"R",7.89,"R",2.62,"R",0,"R",775996,1,"R",339011,"R",70804,"R",226287,"R",1300,"R",298391,"R",0,"R",55395,"R",55395,"R",1468793,1129782
230366,2 ,1,"A",,"R",50489,"R",390,"A",,"R",40000,"A",,"R",0,"A",,"R",90879,"R",90879,"A",,"R",775409,"R",775409,2,"A",,"A",,1,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
230418,1 ,2,"R",8439,"R",432864,"R",203,"R",1131,"R",10358,"R",91,"R",138297,"R",9661,"R",581722,"R",591383,"R",5430,"R",148092,"R",153522,1,"R",0,"R",262,1,"R",10.00,"R",2.00,"R",1.00,"R",0.00,"R",7.00,"R",0,"R",424738,1,"R",145348,"R",20262,"R",54612,"R",1618,"R",76492,"R",0,"R",10416,"R",10416,"R",656994,511646
230597,1 ,2,"R",57674,"Z",0,"R",102,"R",8142,"R",0,"R",695,"R",0,"R",66511,"R",102,"R",66613,"R",9163,"R",102484,"R",111647,1,"R",379,"R",170,1,"R",25.00,"R",3.00,"R",2.00,"R",9.00,"R",11.00,"R",1,"R",375235,1,"R",130578,"R",15405,"R",113929,"R",5668,"R",135002,"R",0,"R",18635,"R",18635,"R",659450,528872
230603,1 ,2,"R",225682,"R",329721,"R",172,"R",9289,"R",73572,"R",627,"R",40237,"R",235598,"R",443702,"R",679300,"R",58597,"R",401151,"R",459748,1,"R",1163,"R",2829,1,"R",30.60,"R",10.00,"R",8.29,"R",5.67,"R",6.64,"R",0,"R",1349515,1,"R",615459,"R",130845,"R",261209,"R",42978,"R",435032,"R",15872,"R",321055,"R",336927,"R",2736933,2121474
230621,2 ,2,"R",2026,"R",0,"R",0,"R",410,"R",0,"R",0,"R",0,"R",2436,"R",0,"R",2436,"R",106,"R",0,"R",106,2,"A",,"A",,1,"R",1.00,"R",1.00,"R",0.00,"R",0.00,"R",0.00,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
230728,1 ,2,"R",1242287,"R",844425,"R",453,"R",84983,"R",64121,"R",44814,"R",95990,"R",1372084,"R",1004989,"R",2377073,"R",38583,"R",959438,"R",998021,1,"R",8069,"R",10366,1,"R",93.98,"R",34.00,"R",7.00,"R",31.18,"R",21.80,"R",1,"R",4339460,2,"Z",0,"R",517080,"R",5441171,"R",87770,"R",6046021,"R",3142,"R",1310481,"R",1313623,"R",11699104,11699104
230737,1 ,2,"R",213123,"R",363368,"R",233,"R",29055,"R",159457,"R",665,"R",934695,"R",242843,"R",1457753,"R",1700596,"R",57713,"R",497286,"R",554999,1,"R",1371,"R",3012,1,"R",78.00,"R",16.00,"R",0.00,"R",20.00,"R",42.00,"R",0,"R",1970822,1,"R",960454,"R",212795,"R",1096318,"R",3569,"R",1312682,"R",15475,"R",319057,"R",334532,"R",4578490,3618036
230746,1 ,2,"R",43251,"R",4526,"Z",0,"R",3574,"R",20225,"R",593,"R",0,"R",47418,"R",24751,"R",72169,"R",14223,"R",250190,"R",264413,1,"R",107,"R",102,1,"R",47.00,"R",11.00,"R",2.00,"R",34.00,"R",0.00,"R",3,"R",1107600,2,"Z",0,"R",35504,"R",240772,"R",507,"R",276783,"R",500,"R",431914,"R",432414,"R",1816797,1816797
230764,1 ,2,"R",2636940,"R",1281889,"R",323,"R",301875,"R",291317,"R",955919,"R",10075,"R",3894734,"R",1583604,"R",5478338,"R",115807,"R",10855536,"R",10971343,1,"R",24044,"R",21137,1,"R",332.00,"R",67.00,"R",72.00,"R",126.00,"R",67.00,"R",2,"R",13418135,2,"Z",0,"R",884730,"R",8785022,"R",565348,"R",10235100,"R",0,"R",2848167,"R",2848167,"R",26501402,26501402
230782,1 ,2,"R",350273,"R",461480,"R",356,"R",36998,"R",994608,"R",12842,"R",188163,"R",400113,"R",1644607,"R",2044720,"R",18587,"R",470510,"R",489097,1,"R",1902,"R",905,1,"R",64.00,"R",15.00,"R",2.00,"R",24.00,"R",23.00,"R",1,"R",2055239,1,"R",967709,"R",108474,"R",1126315,"R",108412,"R",1343201,"R",14380,"R",220404,"R",234784,"R",4600933,3633224
230807,1 ,2,"R",84951,"R",285645,"R",100,"R",4665,"R",268167,"R",89,"R",195755,"R",89705,"R",749667,"R",839372,"R",4594,"R",9878,"R",14472,1,"R",496,"R",1458,1,"R",25.50,"R",4.50,"R",0.00,"R",2.00,"R",19.00,"R",1,"R",386310,1,"R",101949,"R",10422,"R",257660,"R",970,"R",269052,"R",0,"R",36212,"R",36212,"R",793523,691574
230816,1 ,2,"R",95000,"R",194000,"R",50,"R",8000,"R",45000,"R",286,"R",28180,"R",103286,"R",267230,"R",370516,"R",21486,"R",6300,"R",27786,1,"R",920,"R",1104,1,"R",27.00,"R",3.00,"R",1.00,"R",3.00,"R",20.00,"R",1,"R",396034,1,"R",110889,"R",47500,"R",30000,"R",96000,"R",173500,"R",0,"R",141670,"R",141670,"R",822093,711204
230834,1 ,2,"R",140729,"R",277227,"R",91,"R",4489,"R",44986,"R",1574,"R",43974,"R",146792,"R",366278,"R",513070,"R",2179,"R",17279,"R",19458,1,"R",1140,"R",557,1,"R",95.74,"R",3.31,"R",3.80,"R",1.00,"R",87.63,"R",0,"R",631885,2,"Z",0,"R",23256,"R",198824,"R",4363,"R",226443,"R",667,"R",12730,"R",13397,"R",871725,871725
230852,1 ,2,"R",52659,"R",289263,"R",152,"R",1018,"R",74723,"R",136,"R",90140,"R",53813,"R",454278,"R",508091,"R",3703,"R",1393126,"R",1396829,1,"R",174,"R",133,1,"R",18.10,"R",6.75,"R",1.00,"R",3.23,"R",7.12,"R",0,"R",760068,1,"R",47090,"R",44309,"R",447519,"R",74342,"R",566170,"R",3621,"R",116764,"R",120385,"R",1493713,1446623
230889,1 ,2,"R",34170,"R",210681,"R",101,"R",479,"R",0,"R",11,"R",322017,"R",34660,"R",532799,"R",567459,"R",4582,"R",6093,"R",10675,1,"R",96,"R",81,1,"R",2.50,"R",2.00,"R",0.50,"R",0.00,"R",0.00,"R",0,"R",118575,1,"R",38102,"R",7038,"R",54569,"R",8273,"R",69880,"R",0,"R",7395,"R",7395,"R",233952,195850
230913,1 ,2,"R",159541,"R",669304,"R",22,"R",8577,"R",319497,"R",108,"R",66283,"R",168226,"R",1055106,"R",1223332,"R",5885,"R",55116,"R",61001,1,"R",958,"R",1031,1,"R",61.00,"R",1.00,"R",6.00,"R",0.00,"R",54.00,"R",2,"R",445066,1,"R",278371,"R",14351,"R",242463,"R",603,"R",257417,"R",0,"R",0,"R",0,"R",980854,702483
