UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
236896,2,"R",152219,"R",523515,"R",177,"R",9022,"R",97670,"R",2154,"R",207045,"R",163395,"R",828407,"R",991802,"R",4185,"R",57851,"R",62036,1,"R",2248,"R",1981,"R",4,"R",640836,1,"R",251403,"R",101615,"R",269229,"R",2963,"R",373807,"R",52,"R",155982,"R",156034,"R",1422080,1170677
236939,2,"R",1397428,"R",566792,"R",470,"R",352910,"R",22653,"R",91752,"R",118539,"R",1842090,"R",708454,"R",2550544,"R",55478,"R",910311,"R",965789,1,"R",35208,"R",62472,"R",6,"R",6150778,2,"Z",0,"R",629642,"R",6166987,"R",132648,"R",6929277,"R",60302,"R",759210,"R",819512,"R",13899567,13899567
236948,2,"R",5118519,"R",1154379,"R",283,"R",650825,"R",136371,"R",156494,"R",183555,"R",5925838,"R",1474588,"R",7400426,"R",202003,"R",1277168,"R",1479171,1,"R",51245,"R",95784,"R",12,"R",20329055,1,"R",6691023,"R",3506138,"R",12801813,"R",1026060,"R",17334011,"R",0,"R",5516556,"R",5516556,"R",49870645,43179622
236975,2,"R",47039,"R",58,"R",78,"R",4951,"R",0,"R",166,"R",39173,"R",52156,"R",39309,"R",91465,"R",10336,"R",12424,"R",22760,1,"R",240,"R",151,"R",1,"R",508019,1,"R",185628,"R",23473,"R",89854,"R",9266,"R",122593,"R",0,"R",66588,"R",66588,"R",882828,697200
237011,2,"R",641340,"R",399923,"R",122,"R",154428,"R",181091,"R",22948,"R",120105,"R",818716,"R",701241,"R",1519957,"R",49319,"R",74875,"R",124194,1,"R",24295,"R",23566,"R",2,"R",4399931,1,"R",1326033,"R",259486,"R",1860197,"R",75260,"R",2194943,"R",9650,"R",623023,"R",632673,"R",8553580,7227547
237039,2,"R",31387,"R",357571,"R",32,"R",3849,"R",171130,"R",67,"R",52574,"R",35303,"R",581307,"R",616610,"R",29797,"R",75427,"R",105224,1,"R",428,"R",228,"R",0,"R",534400,2,"Z",0,"R",35000,"R",92904,"R",0,"R",127904,"R",335,"R",0,"R",335,"R",662639,662639
237057,2,"R",478919,"R",368949,"R",210,"R",7982,"R",45406,"R",3674,"R",85620,"R",490575,"R",500185,"R",990760,"R",16586,"R",16078,"R",32664,1,"R",7460,"R",4689,"R",0,"R",933944,1,"R",331290,"R",281908,"R",1237999,"R",2665,"R",1522572,"R",69670,"R",194514,"R",264184,"R",3051990,2720700
237066,2,"R",166914,"R",343798,"R",206,"R",8058,"R",33382,"R",1688,"R",37634,"R",176660,"R",415020,"R",591680,"R",14804,"R",7709,"R",22513,1,"R",2852,"R",2792,"R",0,"R",420332,1,"R",366,"R",67000,"R",388000,"R",75000,"R",530000,"R",9500,"R",66902,"R",76402,"R",1027100,1026734
237109,2,"R",37091,"R",33808,"R",69,"R",4156,"R",892,"R",362,"R",5601,"R",41609,"R",40370,"R",81979,"R",2452,"R",52945,"R",55397,1,"R",73,"R",45,"R",1,"R",395436,1,"R",145454,"R",22759,"R",90308,"R",0,"R",113067,"R",0,"R",100513,"R",100513,"R",754470,609016
237118,2,"R",39480,"R",250000,"R",39,"R",1606,"R",143316,"R",6,"R",0,"R",41092,"R",393355,"R",434447,"R",495,"R",26673,"R",27168,2,"A",,"A",,"R",0,"R",141784,1,"R",22252,"R",0,"R",71039,"R",10600,"R",81639,"R",0,"R",30686,"R",30686,"R",276361,254109
237136,2,"R",39714,"R",57,"R",16,"R",4222,"R",0,"R",100,"R",37,"R",44036,"R",110,"R",44146,"R",4764,"R",1884,"R",6648,1,"R",0,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
237181,2,"R",120147,"R",166979,"R",44,"R",5098,"R",13,"R",751,"R",230559,"R",125996,"R",397595,"R",523591,"R",5503,"R",1692,"R",7195,1,"R",70,"R",125,"R",0,"R",127056,1,"R",33278,"R",4829,"R",107288,"R",0,"R",112117,"R",735,"R",10061,"R",10796,"R",283247,249969
237215,2,"R",66007,"R",161032,"R",7,"R",0,"R",0,"R",23,"R",12,"R",66030,"R",161051,"R",227081,"R",532,"R",10363,"R",10895,1,"R",61,"R",10,"R",0,"R",208463,2,"Z",0,"R",2150,"R",3779,"R",48353,"R",54282,"R",0,"R",11098,"R",11098,"R",273843,273843
237312,2,"R",88828,"R",305140,"R",54,"R",1496,"R",31996,"R",51,"R",75318,"R",90375,"R",412508,"R",502883,"R",3134,"R",10555,"R",13689,1,"R",38,"R",3638,"R",0,"R",184710,1,"R",37091,"R",15853,"R",199002,"R",2826,"R",217681,"R",0,"R",60649,"R",60649,"R",500131,463040
237330,2,"R",162917,"R",190513,"R",19,"R",13864,"R",0,"R",60,"Z",0,"R",176841,"R",190532,"R",367373,"R",11015,"R",12426,"R",23441,1,"R",489,"R",257,"R",0,"R",238535,1,"R",65983,"R",55000,"R",75000,"R",0,"R",130000,"R",1785,"R",18140,"R",19925,"R",454443,388460
237358,2,"R",89135,"R",115633,"R",34,"R",2823,"R",0,"R",443,"R",8973,"R",92401,"R",124640,"R",217041,"R",995,"R",244,"R",1239,1,"R",0,"R",47,"R",0,"R",116950,1,"R",32746,"R",729,"R",66131,"R",0,"R",66860,"R",146,"R",12414,"R",12560,"R",229116,196370
237367,2,"R",90035,"R",454822,"Z",0,"R",3744,"R",86233,"R",41,"R",160496,"R",93820,"R",701551,"R",795371,"R",20191,"R",48676,"R",68867,1,"R",276,"R",367,"R",1,"R",495680,1,"R",138440,"R",760,"R",602446,"R",8688,"R",611894,"R",0,"R",68413,"R",68413,"R",1314427,1175987
237385,2,"R",100393,"R",87387,"R",89,"R",1211,"R",15417,"R",93,"R",51088,"R",101697,"R",153981,"R",255678,"R",2628,"R",4715,"R",7343,1,"R",215,"R",114,"R",0,"R",210803,2,"Z",0,"R",17055,"R",51950,"R",3158,"R",72163,"R",839,"R",14450,"R",15289,"R",298255,298255
237437,2,"R",2325,"R",0,"R",39,"R",0,"R",0,"R",50,"R",0,"R",2375,"R",39,"R",2414,"R",65,"R",345,"R",410,1,"R",40,"R",17,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
237525,2,"R",669161,"R",228673,"R",256,"R",130384,"R",174037,"R",2030,"R",48727,"R",801575,"R",451693,"R",1253268,"R",25542,"R",1587469,"R",1613011,1,"R",7359,"R",5585,"R",3,"R",2439028,1,"R",644391,"R",54038,"R",996778,"R",478289,"R",1529105,"R",0,"R",179100,"R",179100,"R",4791624,4147233
237598,2,"R",4418,"R",0,"R",8950,"R",0,"R",0,"R",0,"R",0,"R",4418,"R",8950,"R",13368,"R",430,"R",1,"R",431,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
237640,2,"R",71186,"R",177806,"R",24,"R",8005,"R",10000,"R",0,"R",37,"R",79191,"R",187867,"R",267058,"R",725,"R",6519,"R",7244,1,"R",21,"R",70,"R",1,"R",35408,1,"R",3561,"R",266,"R",1209,"R",17566,"R",19041,"R",0,"R",192582,"R",192582,"R",250592,247031
237686,2,"R",25250,"R",14000,"R",50,"Z",0,"Z",0,"Z",0,"Z",0,"R",25250,"R",14050,"R",39300,"R",523,"R",120,"R",643,2,"A",,"A",,"R",0,"R",194023,1,"R",70052,"R",20610,"R",34335,"R",12287,"R",67232,"R",0,"R",11955,"R",11955,"R",343262,273210
237701,2,"R",7011,"Z",0,"Z",0,"R",482,"Z",0,"R",19,"Z",0,"R",7512,"R",0,"R",7512,"R",1421,"R",0,"R",1421,1,"R",52,"R",57,"R",0,"R",296655,2,"Z",0,"R",8278,"R",15285,"R",23990,"R",47553,"R",0,"R",17425,"R",17425,"R",361633,361633
237783,2,"R",67491,"R",0,"R",4,"R",794,"R",0,"R",15,"R",12003,"R",68300,"R",12007,"R",80307,"R",297,"R",6095,"R",6392,1,"R",0,"R",44,"R",0,"R",91705,1,"R",10589,"R",1464,"R",7501,"R",57,"R",9022,"R",0,"R",0,"R",0,"R",111316,100727
237792,2,"R",176814,"R",6727,"Z",0,"R",31992,"R",0,"R",393,"R",89314,"R",209199,"R",96041,"R",305240,"R",13072,"R",430,"R",13502,1,"R",460,"R",1947,"R",0,"R",495910,1,"R",120657,"R",76377,"R",293197,"R",1697,"R",371271,"R",378,"R",89043,"R",89421,"R",1077259,956602
237817,2,"R",54359,"R",59605,"R",30,"R",2284,"R",0,"R",28,"R",0,"R",56671,"R",59635,"R",116306,"R",8829,"R",53623,"R",62452,1,"R",107,"R",173,"R",2,"R",219215,2,"Z",0,"R",5985,"R",17073,"R",562,"R",23620,"R",296,"R",39665,"R",39961,"R",282796,282796
237880,2,"R",4812,"R",1600,"R",19,"R",288,"R",0,"R",12,"R",5565,"R",5112,"R",7184,"R",12296,"R",4321,"R",2500,"R",6821,1,"R",1197,"R",409,"R",0,"R",181485,2,"Z",0,"R",25000,"R",0,"R",428483,"R",453483,"R",0,"R",0,"R",0,"R",634968,634968
237899,2,"R",133981,"R",29703,"R",27,"R",2365,"R",0,"R",1454,"R",34719,"R",137800,"R",64449,"R",202249,"R",1158,"R",255,"R",1413,1,"R",141,"R",425,"R",0,"R",412589,2,"Z",0,"R",96,"R",172522,"R",11615,"R",184233,"R",1516,"R",81170,"R",82686,"R",679508,679508
237932,2,"R",215800,"R",15000,"R",25,"R",5000,"R",0,"R",0,"R",0,"R",220800,"R",15025,"R",235825,"R",12500,"R",16000,"R",28500,1,"R",800,"R",1325,"R",0,"R",185000,2,"Z",0,"R",22550,"R",80000,"R",1500,"R",104050,"R",0,"R",0,"R",0,"R",289050,289050
237950,2,"R",14844,"R",586819,"R",685,"R",350,"R",128255,"R",154,"R",95919,"R",15348,"R",811678,"R",827026,"R",5315,"R",567863,"R",573178,1,"R",1527,"R",111,"R",0,"R",401600,1,"R",69479,"R",20636,"R",3854,"R",0,"R",24490,"R",0,"R",0,"R",0,"R",495569,426090
237969,2,"R",128042,"R",347743,"R",110,"R",10936,"R",25428,"R",839,"R",39289,"R",139817,"R",412570,"R",552387,"R",4223,"R",20803,"R",25026,1,"R",867,"R",530,"R",1,"R",227312,1,"R",68601,"R",6963,"R",204136,"R",17390,"R",228489,"R",3370,"R",35989,"R",39359,"R",563761,495160
237987,2,"R",503,"R",0,"Z",0,"R",0,"R",0,"R",9,"R",0,"R",512,"R",0,"R",512,"R",23,"R",0,"R",23,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
237996,2,"R",419,"R",0,"R",4,"R",6,"R",0,"R",5,"R",0,"R",430,"R",4,"R",434,"R",40,"R",0,"R",40,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
238014,2,"R",22392,"R",59454,"R",32,"R",1405,"R",0,"R",1305,"R",0,"R",25102,"R",59486,"R",84588,"R",1305,"R",1914,"R",3219,1,"R",68,"R",41,"R",2,"R",169098,1,"R",38299,"R",4613,"R",12185,"R",49846,"R",66644,"R",19706,"R",0,"R",19706,"R",293747,255448
238032,2,"R",1210767,"R",747968,"R",836,"R",249958,"R",129886,"R",64163,"R",120475,"R",1524888,"R",999165,"R",2524053,"R",107609,"R",850850,"R",958459,1,"R",13552,"R",27502,"R",5,"R",5666948,1,"R",1338817,"R",76370,"R",6486548,"R",675669,"R",7238587,"R",4622,"R",1147324,"R",1151946,"R",15396298,14057481
238078,2,"R",131660,"R",174191,"R",61,"R",781,"R",25412,"R",933,"R",175235,"R",133374,"R",374899,"R",508273,"R",3372,"R",2106,"R",5478,1,"R",223,"R",197,"R",0,"R",159859,2,"Z",0,"R",954,"R",101261,"R",0,"R",102215,"R",0,"R",41321,"R",41321,"R",303395,303395
238193,2,"R",65917,"R",157042,"R",57,"R",7907,"R",154,"R",478,"R",52613,"R",74302,"R",209866,"R",284168,"R",5557,"R",7683,"R",13240,1,"R",642,"R",450,"R",0,"R",371954,1,"R",69191,"R",18000,"R",180116,"R",0,"R",198116,"R",2000,"R",0,"R",2000,"R",641261,572070
238263,2,"R",40217,"R",33023,"R",47,"R",3714,"R",49875,"R",186,"R",36865,"R",44117,"R",119810,"R",163927,"R",22940,"R",48762,"R",71702,1,"R",615,"R",597,"R",6,"R",1235035,1,"R",484134,"R",18900,"R",165000,"R",60000,"R",243900,"R",0,"R",42950,"R",42950,"R",2006019,1521885
238324,2,"R",2175,"R",602,"R",23,"R",360,"R",1,"R",92,"R",2184,"R",2627,"R",2810,"R",5437,"R",873,"R",3938,"R",4811,1,"R",307,"R",462,"R",0,"R",29334,1,"R",9897,"R",3246,"R",110868,"R",171,"R",114285,"R",0,"R",3500,"R",3500,"R",157016,147119
238333,2,"R",207940,"R",266291,"R",96,"R",11411,"R",77340,"R",32908,"R",123420,"R",252259,"R",467147,"R",719406,"R",13166,"R",138557,"R",151723,1,"R",1359,"R",1781,"R",0,"R",590832,2,"Z",0,"R",125343,"R",373665,"R",1210,"R",500218,"R",2450,"R",102872,"R",105322,"R",1196372,1196372
238397,2,"R",2177,"R",170000,"R",102,"R",46,"R",90963,"R",5,"R",5000,"R",2228,"R",266065,"R",268293,"R",830,"R",46,"R",876,1,"R",32,"R",11,"R",1,"R",108297,1,"R",36750,"R",3511,"R",55108,"R",52302,"R",110921,"R",0,"R",502,"R",502,"R",256470,219720
238430,2,"R",121902,"R",163964,"R",71,"R",3668,"R",31967,"R",648,"R",49,"R",126218,"R",196051,"R",322269,"R",6437,"R",96826,"R",103263,1,"R",2381,"R",3176,"R",0,"R",283951,1,"R",37878,"R",6449,"R",248462,"R",15019,"R",269930,"R",1909,"R",78483,"R",80392,"R",672151,634273
238458,2,"R",92704,"R",158188,"R",86,"R",3488,"R",30016,"R",478,"R",193,"R",96670,"R",188483,"R",285153,"R",8824,"R",6913,"R",15737,1,"R",1515,"R",1682,"R",0,"R",516069,1,"R",144998,"R",55500,"R",246500,"R",41444,"R",343444,"R",0,"R",17197,"R",17197,"R",1021708,876710
238476,2,"R",103144,"R",328850,"R",334,"R",6478,"R",271407,"R",4243,"R",555934,"R",113865,"R",1156525,"R",1270390,"R",12522,"R",273442,"R",285964,1,"R",1039,"R",3598,"R",1,"R",440600,2,"Z",0,"R",107222,"R",247489,"R",0,"R",354711,"R",5022,"R",98763,"R",103785,"R",899096,899096
238616,2,"R",109956,"R",393257,"R",113,"R",6061,"R",0,"R",201,"R",91,"R",116218,"R",393461,"R",509679,"R",16168,"R",89947,"R",106115,1,"R",2178,"R",1063,"R",0,"R",447511,2,"Z",0,"R",31837,"R",632051,"R",39409,"R",703297,"R",4656,"R",172733,"R",177389,"R",1328197,1328197
238661,2,"R",92231,"R",146085,"R",90,"R",6170,"R",216,"R",214,"R",38100,"R",98615,"R",184491,"R",283106,"R",7019,"R",33528,"R",40547,1,"R",298,"R",3820,"R",0,"R",439148,2,"Z",0,"R",18138,"R",213938,"R",5182,"R",237258,"R",0,"R",8030,"R",8030,"R",684436,684436
238722,2,"R",9482,"R",371388,"R",114,"R",1883,"R",1628554,"R",31,"R",19110,"R",11396,"R",2019166,"R",2030562,"R",9540,"R",27760,"R",37300,1,"R",137,"R",182,"R",0,"R",169455,1,"R",89329,"R",128595,"R",21218,"R",0,"R",149813,"R",0,"R",8120,"R",8120,"R",416717,327388
238759,2,"R",17878,"R",8928,"R",56,"R",1007,"R",32192,"R",140,"Z",0,"R",19025,"R",41176,"R",60201,"R",7889,"R",29225,"R",37114,1,"R",345,"R",115,"R",2,"R",664668,1,"R",228449,"R",57784,"R",91862,"R",649,"R",150295,"R",0,"R",61536,"R",61536,"R",1104948,876499
238980,2,"R",60515,"R",174535,"R",61,"R",22598,"R",28571,"R",292,"R",309057,"R",83405,"R",512224,"R",595629,"R",1866,"R",9405,"R",11271,1,"R",174,"R",453,"R",0,"R",165177,1,"R",30567,"R",3083,"R",153403,"R",3676,"R",160162,"R",0,"R",23100,"R",23100,"R",379006,348439
239008,2,"R",3124,"R",46089,"R",45,"R",176,"R",15941,"R",32,"R",0,"R",3332,"R",62075,"R",65407,"R",2515,"R",184529,"R",187044,1,"R",257,"R",250,"R",1,"R",147842,1,"R",54049,"R",5262,"R",27657,"R",0,"R",32919,"R",0,"R",0,"R",0,"R",234810,180761
239017,2,"R",579472,"R",220704,"R",160,"R",46170,"R",200054,"R",544,"R",68015,"R",626186,"R",488933,"R",1115119,"R",20212,"R",681,"R",20893,1,"R",2101,"R",3613,"R",0,"R",805482,1,"R",279401,"R",88073,"R",792659,"R",10304,"R",891036,"R",5303,"R",130901,"R",136204,"R",2112123,1832722
239071,2,"R",92663,"R",183891,"R",18,"R",2995,"R",0,"R",104,"R",36689,"R",95762,"R",220598,"R",316360,"R",9365,"R",7233,"R",16598,1,"R",272,"R",83,"R",1,"R",124416,1,"R",34283,"R",2757,"R",41861,"R",0,"R",44618,"R",0,"R",35219,"R",35219,"R",238536,204253
239080,2,"R",56183,"R",291367,"R",72,"R",1691,"R",161231,"R",179,"R",291367,"R",58053,"R",744037,"R",802090,"R",2738,"R",28502,"R",31240,1,"R",186,"R",768,"R",0,"R",189690,1,"R",45196,"R",1505,"R",206290,"R",0,"R",207795,"R",0,"R",40905,"R",40905,"R",483586,438390
239105,2,"R",1282342,"R",2494422,"R",439,"R",665339,"R",769,"R",1131,"R",55302,"R",1948812,"R",2550932,"R",4499744,"R",47551,"R",84824,"R",132375,1,"R",8488,"R",7253,"R",1,"R",4730050,2,"Z",0,"R",2969565,"R",6234725,"R",312729,"R",9517019,"R",13178,"R",344049,"R",357227,"R",14604296,14604296
239169,2,"R",56480,"R",12995,"R",74,"R",564,"R",0,"R",7,"R",12278,"R",57051,"R",25347,"R",82398,"R",4976,"R",2044613,"R",2049589,1,"R",6290,"R",3813,"R",2,"R",999902,1,"R",225168,"R",22102,"R",3794434,"R",0,"R",3816536,"R",0,"R",159483,"R",159483,"R",5201089,4975921
239220,2,"R",3402,"R",48246,"R",27,"R",489,"Z",0,"R",51,"Z",0,"R",3942,"R",48273,"R",52215,"R",673,"R",27,"R",700,1,"R",49,"R",56,"R",3,"R",182656,1,"R",63683,"R",13062,"R",82056,"R",199,"R",95317,"R",0,"R",6068,"R",6068,"R",347724,284041
239248,2,"R",65223,"R",12533,"R",82,"R",7644,"R",1965725,"R",214,"R",42931,"R",73081,"R",2021271,"R",2094352,"R",19759,"R",48056,"R",67815,1,"R",678,"R",52,"R",3,"R",972337,1,"R",397848,"R",125683,"R",55828,"R",25811,"R",207322,"R",0,"R",13115,"R",13115,"R",1590622,1192774
239309,2,"R",21032,"R",0,"R",7,"R",1178,"R",0,"R",98,"R",23936,"R",22308,"R",23943,"R",46251,"R",3445,"R",7061,"R",10506,1,"R",139,"R",397,"R",0,"R",106341,1,"R",21470,"R",19366,"R",21466,"R",0,"R",40832,"R",0,"R",25763,"R",25763,"R",194406,172936
239318,2,"R",51385,"R",391829,"R",82,"R",3234,"R",49167,"R",87,"R",123676,"R",54706,"R",564754,"R",619460,"R",6686,"R",4080,"R",10766,1,"R",655,"R",234,"R",0,"R",261223,2,"Z",0,"R",20491,"R",457867,"R",1145,"R",479503,"R",1194,"R",25877,"R",27071,"R",767797,767797
239372,2,"R",12804,"R",15201,"R",18,"R",1344,"R",32571,"R",63,"R",0,"R",14211,"R",47790,"R",62001,"R",11536,"R",9473,"R",21009,1,"R",156,"R",182,"R",2,"R",510519,1,"R",166556,"R",18374,"R",16279,"R",5569,"R",40222,"R",0,"R",16749,"R",16749,"R",734046,567490
239390,2,"R",69660,"R",156127,"R",85,"R",2110,"R",40250,"R",688,"R",185156,"R",72458,"R",381618,"R",454076,"R",5327,"R",163695,"R",169022,1,"R",1210,"R",1821,"R",0,"R",15000,2,"Z",0,"R",15486,"R",77442,"R",9553,"R",102481,"R",0,"R",0,"R",0,"R",117481,117481
239424,2,"R",102985,"R",46702,"R",11,"R",1422,"Z",0,"R",1069,"R",39063,"R",105476,"R",85776,"R",191252,"R",3372,"R",9349,"R",12721,1,"R",914,"R",110,"R",0,"R",129256,1,"R",40522,"R",23949,"R",39103,"R",990,"R",64042,"R",0,"R",57841,"R",57841,"R",291661,251139
239442,2,"R",14780,"R",186814,"R",70,"R",6461,"R",335992,"R",78,"R",3,"R",21319,"R",522879,"R",544198,"R",4185,"R",3740,"R",7925,1,"R",524,"R",132,"R",0,"R",147374,1,"R",72576,"R",29876,"R",82933,"R",4000,"R",116809,"R",316,"R",57958,"R",58274,"R",395033,322457
239460,2,"R",11664,"R",125012,"R",76,"R",768,"R",40119,"R",70,"R",55927,"R",12502,"R",221134,"R",233636,"R",627,"R",106303,"R",106930,1,"R",104,"R",231,"R",0,"R",150157,1,"R",46468,"R",37939,"R",82803,"R",1246,"R",121988,"R",0,"R",27012,"R",27012,"R",345625,299157
239488,2,"R",13877,"R",283175,"R",62,"R",1969,"R",21541,"R",104,"R",99268,"R",15950,"R",404046,"R",419996,"R",23216,"R",99896,"R",123112,1,"R",141,"R",550,"R",2,"R",392497,1,"R",117677,"R",121536,"R",157161,"R",0,"R",278697,"R",0,"R",81366,"R",81366,"R",870237,752560
239512,2,"R",67930,"R",0,"R",11,"R",1175,"R",0,"R",922,"R",0,"R",70027,"R",11,"R",70038,"R",2650,"R",609,"R",3259,1,"R",170,"R",318,"R",0,"R",141256,1,"R",27671,"R",14853,"R",79504,"R",3116,"R",97473,"R",125,"R",32423,"R",32548,"R",298948,271277
239628,2,"R",162942,"R",183747,"R",29,"R",1515,"R",17917,"R",75,"R",87633,"R",164532,"R",289326,"R",453858,"R",5890,"R",2068,"R",7958,1,"R",537,"R",929,"R",0,"R",243652,2,"R",0,"R",41688,"R",151411,"R",5558,"R",198657,"R",1003,"R",37114,"R",38117,"R",480426,480426
239637,2,"R",71755,"R",4791,"R",14,"R",1532,"R",0,"R",675,"R",174,"R",73962,"R",4979,"R",78941,"R",5387,"R",81,"R",5468,1,"R",305,"R",145,"R",0,"R",191138,1,"R",73779,"R",13474,"R",41623,"R",1964,"R",57061,"R",0,"R",35375,"R",35375,"R",357353,283574
239716,2,"R",207002,"R",199684,"R",48,"R",6382,"R",62582,"R",174,"R",103236,"R",213558,"R",365550,"R",579108,"R",12564,"R",31683,"R",44247,1,"R",1738,"R",1506,"R",0,"R",541855,1,"R",124402,"R",44685,"R",320878,"R",13698,"R",379261,"R",99,"R",75889,"R",75988,"R",1121506,997104
239743,2,"R",54112,"R",93,"R",45,"R",6115,"R",0,"R",493,"R",1,"R",60720,"R",139,"R",60859,"R",4157,"R",225,"R",4382,1,"R",323,"R",203,"R",0,"R",79624,1,"R",6845,"R",1592,"R",32498,"R",0,"R",34090,"R",0,"R",16546,"R",16546,"R",137105,130260
239910,2,"R",8867,"R",180598,"R",42,"R",2648,"Z",0,"R",109,"Z",0,"R",11624,"R",180640,"R",192264,"R",2505,"R",16464,"R",18969,1,"R",186,"R",84,"R",0,"R",62222,1,"R",32512,"R",9350,"R",26138,"R",200,"R",35688,"R",0,"R",11049,"R",11049,"R",141471,108959
240055,2,"R",206327,"R",330615,"R",146,"R",22641,"R",44691,"R",738,"R",163360,"R",229706,"R",538812,"R",768518,"R",17622,"R",59707,"R",77329,1,"R",4497,"R",9933,"R",13,"R",1349973,2,"Z",0,"R",107265,"R",185867,"R",496,"R",293628,"R",0,"R",149550,"R",149550,"R",1793151,1793151
240107,2,"R",70378,"R",323,"R",36,"R",6474,"R",0,"R",14,"R",68,"R",76866,"R",427,"R",77293,"R",7331,"R",217,"R",7548,1,"R",1094,"R",2327,"R",0,"R",393475,2,"Z",0,"R",50927,"R",239323,"R",13391,"R",303641,"R",1997,"R",31188,"R",33185,"R",730301,730301
240116,2,"R",8760,"R",361402,"R",116,"R",2453,"R",71106,"R",90,"R",35230,"R",11303,"R",467854,"R",479157,"R",13385,"R",7645,"R",21030,1,"R",106,"R",269,"R",0,"R",340651,1,"R",134789,"R",17156,"R",129023,"R",0,"R",146179,"R",0,"R",56776,"R",56776,"R",678395,543606
240125,2,"R",23162,"R",180233,"R",60,"R",347,"R",31718,"R",208,"R",27,"R",23717,"R",212038,"R",235755,"R",6255,"R",19473,"R",25728,1,"R",798,"R",250,"R",0,"R",416786,1,"R",151851,"R",63851,"R",182897,"R",24842,"R",271590,"R",0,"R",12051,"R",12051,"R",852278,700427
240170,2,"R",15956,"R",413,"R",12,"R",1031,"R",0,"R",177,"R",0,"R",17164,"R",425,"R",17589,"R",7103,"R",435,"R",7538,1,"R",297,"R",42,"R",0,"R",230915,1,"R",101110,"R",31828,"R",47164,"R",1149,"R",80141,"R",0,"R",482,"R",482,"R",412648,311538
240189,2,"R",473902,"R",680344,"R",228,"R",27140,"R",82762,"R",61281,"R",94547,"R",562323,"R",857881,"R",1420204,"R",27239,"R",145478,"R",172717,1,"R",5000,"R",5110,"R",0,"R",1240829,2,"Z",0,"R",175642,"R",840612,"R",2044,"R",1018298,"R",0,"R",197598,"R",197598,"R",2456725,2456725
240198,2,"R",6917,"R",4489,"R",85,"R",2037,"R",34097,"R",116,"R",1,"R",9070,"R",38672,"R",47742,"R",3206,"R",6037,"R",9243,1,"R",21,"R",50,"R",4,"R",412663,2,"Z",0,"R",7584,"R",60028,"R",0,"R",67612,"R",0,"R",24395,"R",24395,"R",504670,504670
240213,2,"R",4581,"R",48317,"R",35,"R",200,"R",2474,"R",3,"R",12384,"R",4784,"R",63210,"R",67994,"R",39,"R",8529,"R",8568,1,"R",45,"R",46,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
240268,2,"R",429451,"R",175741,"R",200,"R",31566,"R",31389,"R",7108,"R",64426,"R",468125,"R",271756,"R",739881,"R",42769,"R",106729,"R",149498,1,"R",11975,"R",12267,"R",0,"R",1238710,2,"Z",0,"R",52526,"R",668387,"R",500,"R",721413,"R",868,"R",193643,"R",194511,"R",2154634,2154634
240277,2,"R",267471,"R",573952,"R",176,"R",20423,"R",52527,"R",2155,"R",153990,"R",290049,"R",780645,"R",1070694,"R",11929,"R",22725,"R",34654,1,"R",3802,"R",4134,"R",0,"R",775291,1,"R",46018,"R",92929,"R",448074,"R",54212,"R",595215,"R",3820,"R",78392,"R",82212,"R",1498736,1452718
240329,2,"R",529017,"R",835874,"R",251,"R",8867,"R",60794,"R",8410,"R",133564,"R",546294,"R",1030483,"R",1576777,"R",34351,"R",186746,"R",221097,1,"R",7302,"R",6705,"R",0,"R",1268393,1,"R",603833,"R",203303,"R",852099,"R",1691,"R",1057093,"R",1328,"R",147723,"R",149051,"R",3078370,2474537
240338,2,"R",64167,"R",3399,"R",65,"R",5759,"R",0,"R",19,"R",69099,"R",69945,"R",72563,"R",142508,"R",7802,"R",10,"R",7812,1,"R",264,"R",669,"R",0,"R",149951,1,"R",39981,"R",5542,"R",85873,"R",0,"R",91415,"R",0,"R",68830,"R",68830,"R",350177,310196
