UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
105525,2,"R",236040,"R",32850,"R",95,"R",23465,"R",24875,"R",540,"R",135,"R",260045,"R",57955,"R",318000,"R",91037,"R",4528659,"R",4619696,1,"R",285,"R",38,"R",6,"R",1880506,1,"R",551447,"R",403832,"R",302619,"R",29839,"R",736290,"R",433,"R",173899,"R",174332,"R",3342575,2791128
105534,1,"A",,"R",800500,"R",7,"A",,"R",0,"A",,"R",0,"A",,"R",800507,"R",800507,"A",,"R",156115,"R",156115,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
105589,2,"R",35988,"R",171520,"R",28,"R",650,"Z",0,"R",220,"R",79619,"R",36858,"R",251167,"R",288025,"R",4157,"R",48918,"R",53075,1,"R",1374,"R",361,"R",0,"R",134600,1,"R",35000,"R",10000,"R",105000,"R",8900,"R",123900,"R",0,"R",8000,"R",8000,"R",301500,266500
105659,2,"R",79,"R",0,"R",1,"R",0,"R",0,"R",9,"R",0,"R",88,"R",1,"R",89,"R",32,"R",3600,"R",3632,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
105668,2,"R",17123,"R",161002,"R",71,"R",6361,"R",31747,"R",32,"R",35935,"R",23516,"R",228755,"R",252271,"R",1410,"R",304811,"R",306221,1,"R",264,"R",311,"R",0,"R",748639,2,"Z",0,"R",17409,"R",164090,"R",0,"R",181499,"R",0,"R",0,"R",0,"R",930138,930138
105747,2,"R",29145,"R",187466,"R",66,"R",1525,"R",4,"R",579,"R",14,"R",31249,"R",187550,"R",218799,"R",6414,"R",5091,"R",11505,1,"R",322,"R",69,"R",0,"R",571095,2,"Z",0,"R",101238,"R",100000,"R",0,"R",201238,"R",0,"R",1199,"R",1199,"R",773532,773532
105792,2,"R",31788,"R",250122,"R",70,"R",2941,"R",29492,"R",1567,"R",63305,"R",36296,"R",342989,"R",379285,"R",1867,"R",3582,"R",5449,1,"R",28,"R",21,"R",1,"R",875529,1,"R",538911,"R",41944,"R",119314,"R",0,"R",161258,"R",0,"R",140000,"R",140000,"R",1715698,1176787
105899,2,"R",24111,"R",19580,"R",17,"R",11503,"R",0,"R",471,"R",25,"R",36085,"R",19622,"R",55707,"R",1597,"R",2245,"R",3842,1,"R",95,"R",119,"R",0,"R",76163,1,"R",19046,"R",563,"R",64579,"R",551,"R",65693,"R",0,"R",1671,"R",1671,"R",162573,143527
106041,2,"R",165,"Z",0,"R",20,"Z",0,"R",1260,"R",14,"Z",0,"R",179,"R",1280,"R",1459,"R",170,"R",16,"R",186,2,"A",,"A",,"R",0,"R",109252,2,"Z",0,"R",0,"R",650,"R",350,"R",1000,"R",0,"R",0,"R",0,"R",110252,110252
106148,2,"R",94971,"R",178335,"R",24,"R",17987,"R",9,"R",340,"R",7262,"R",113298,"R",185630,"R",298928,"R",90492,"R",27287,"R",117779,1,"R",31247,"R",5561,"R",1,"R",682989,1,"R",214695,"R",105255,"R",140433,"R",0,"R",245688,"R",6173,"R",74851,"R",81024,"R",1224396,1009701
106245,2,"R",356990,"R",94018,"R",214,"R",8649,"R",18210,"R",3299,"R",28378,"R",368938,"R",140820,"R",509758,"R",11026,"R",34061,"R",45087,1,"R",3705,"R",3109,"R",0,"R",1222719,1,"R",280809,"R",18876,"R",1299352,"R",93271,"R",1411499,"R",242,"R",215097,"R",215339,"R",3130366,2849557
106263,2,"R",27764,"R",2555,"R",122,"R",200,"R",2150,"R",96689,"R",66781,"R",124653,"R",71608,"R",196261,"R",3646,"R",10000,"R",13646,1,"R",1981,"R",2394,"R",0,"R",1341797,1,"R",566363,"R",84069,"R",1521270,"R",382539,"R",1987878,"R",0,"R",148586,"R",148586,"R",4044624,3478261
106306,2,"R",24049,"R",0,"R",4,"R",0,"R",0,"R",57,"R",54,"R",24106,"R",58,"R",24164,"R",34,"R",2936,"R",2970,1,"R",0,"R",3,"R",0,"R",118240,1,"R",23648,"R",250,"R",0,"R",59000,"R",59250,"R",3500,"R",3500,"R",7000,"R",208138,184490
106342,2,"R",111476,"R",96624,"R",133,"R",4201,"R",25190,"R",34489,"R",85005,"R",150166,"R",206952,"R",357118,"R",2953,"R",1412,"R",4365,1,"R",554,"R",356,"R",0,"R",210469,2,"Z",0,"R",10000,"R",189944,"R",0,"R",199944,"R",1000,"R",74300,"R",75300,"R",485713,485713
106397,2,"R",1045724,"R",665883,"R",328,"R",228841,"R",90692,"R",6132,"R",77244,"R",1280697,"R",834147,"R",2114844,"R",40112,"R",1324433,"R",1364545,1,"R",26683,"R",25865,"R",4,"R",6016684,1,"R",1600786,"R",841229,"R",5784156,"R",409151,"R",7034536,"R",33684,"R",1283202,"R",1316886,"R",15968892,14368106
106412,2,"R",131600,"R",25222,"R",107,"R",1197,"R",270,"R",88,"R",73143,"R",132885,"R",98742,"R",231627,"R",7000,"R",13137,"R",20137,1,"R",330,"R",1470,"R",5,"R",668923,1,"R",207370,"R",8000,"R",240000,"R",102000,"R",350000,"R",1138,"R",23670,"R",24808,"R",1251101,1043731
106449,2,"R",78355,"R",44261,"R",100,"R",5882,"R",0,"R",262,"R",0,"R",84499,"R",44361,"R",128860,"R",4779,"R",8600,"R",13379,1,"R",1649,"R",31,"R",1,"R",346013,1,"R",107052,"R",57299,"R",106798,"R",1150,"R",165247,"R",0,"R",46021,"R",46021,"R",664333,557281
106458,2,"R",422836,"R",539980,"R",335,"R",41194,"R",107279,"R",15216,"R",98581,"R",479246,"R",746175,"R",1225421,"R",30006,"R",111313,"R",141319,1,"R",8062,"R",1872,"R",0,"R",1293745,1,"R",423255,"R",641415,"R",2017861,"R",0,"R",2659276,"R",11349,"R",244471,"R",255820,"R",4632096,4208841
106467,2,"R",154336,"R",386793,"R",279,"R",32443,"R",6559,"R",5478,"R",73489,"R",192257,"R",467120,"R",659377,"R",21858,"R",245597,"R",267455,1,"R",920,"R",1167,"R",0,"R",814943,1,"R",229632,"R",52675,"R",470374,"R",0,"R",523049,"R",574,"R",212505,"R",213079,"R",1780703,1551071
106485,2,"R",146533,"R",4790,"R",103,"R",19944,"R",58733,"R",204,"R",2517,"R",166681,"R",66143,"R",232824,"R",2654,"R",182,"R",2836,1,"R",221,"R",168,"R",2,"R",346542,1,"R",93862,"R",8023,"R",258790,"R",0,"R",266813,"R",171,"R",55009,"R",55180,"R",762397,668535
106546,2,"R",715,"R",76,"R",8,"R",89,"R",0,"R",28,"R",213,"R",832,"R",297,"R",1129,"R",10,"R",972,"R",982,1,"R",830,"R",720,"R",0,"R",55405,1,"R",15514,"R",2392,"R",116818,"R",161337,"R",280547,"R",0,"R",481,"R",481,"R",351947,336433
106625,2,"R",25000,"R",234,"R",12,"R",2225,"R",0,"R",119,"R",10,"R",27344,"R",256,"R",27600,"R",926,"R",13,"R",939,1,"R",6,"R",7,"R",0,"R",126442,1,"R",32213,"R",3223,"R",49583,"R",0,"R",52806,"R",0,"R",4514,"R",4514,"R",215975,183762
106704,2,"R",336622,"R",16056,"R",125,"R",15425,"R",51,"R",2979,"R",55507,"R",355026,"R",71739,"R",426765,"R",39352,"R",73284,"R",112636,1,"R",5140,"R",4824,"R",0,"R",1369011,1,"R",480095,"R",163079,"R",1580638,"R",6159,"R",1749876,"R",4211,"R",362759,"R",366970,"R",3965952,3485857
106713,2,"R",44439,"R",457436,"R",115,"R",780,"R",305,"R",12,"R",3,"R",45231,"R",457859,"R",503090,"R",2590,"R",725,"R",3315,1,"R",134,"R",49,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
106795,2,"R",8733,"R",5,"R",85,"R",95,"Z",0,"Z",0,"Z",0,"R",8828,"R",90,"R",8918,"R",1805,"R",20,"R",1825,1,"R",0,"R",0,"R",2,"R",115369,1,"R",19675,"R",1000,"R",25801,"R",932,"R",27733,"R",0,"R",4200,"R",4200,"R",166977,147302
106810,2,"R",17493,"R",227701,"R",50,"R",396,"Z",0,"R",17,"Z",0,"R",17906,"R",227751,"R",245657,"R",96,"R",2300,"R",2396,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
106883,2,"R",20000,"R",0,"R",9,"R",9000,"R",0,"R",30,"R",0,"R",29030,"R",9,"R",29039,"R",3215,"R",203,"R",3418,1,"R",14,"R",27,"R",0,"R",135000,1,"R",75000,"R",762,"R",54,"R",95104,"R",95920,"R",0,"R",2750,"R",2750,"R",308670,233670
106980,2,"R",25982,"R",61300,"R",56,"R",2107,"R",650,"R",123,"R",0,"R",28212,"R",62006,"R",90218,"R",4200,"R",11335,"R",15535,1,"R",5,"R",0,"R",0,"R",187933,1,"R",60000,"R",35500,"R",14257,"R",20404,"R",70161,"R",0,"R",25000,"R",25000,"R",343094,283094
106999,2,"R",13509,"R",1332,"R",37,"R",2194,"R",1355,"R",34,"R",21653,"R",15737,"R",24377,"R",40114,"R",461,"R",6607,"R",7068,1,"R",0,"R",0,"R",0,"R",83227,1,"R",31510,"R",4259,"R",6257,"R",550,"R",11066,"R",0,"R",38790,"R",38790,"R",164593,133083
107044,2,"R",187048,"R",286079,"R",178,"R",250359,"R",399150,"R",959,"R",78392,"R",438366,"R",763799,"R",1202165,"R",20684,"R",49796,"R",70480,1,"R",4746,"R",1761,"R",1,"R",675048,2,"Z",0,"R",77685,"R",467350,"R",7269,"R",552304,"R",38924,"R",122779,"R",161703,"R",1389055,1389055
107071,2,"R",229726,"R",1771471,"R",200,"R",10810,"R",2459662,"R",671,"R",86,"R",241207,"R",4231419,"R",4472626,"R",19230,"R",4626,"R",23856,1,"R",1616,"R",418,"R",0,"R",640647,1,"R",229530,"R",32743,"R",456900,"R",66338,"R",555981,"R",10535,"R",75276,"R",85811,"R",1511969,1282439
107080,2,"R",234652,"R",40173,"R",50,"R",4442,"R",966,"R",409,"R",83502,"R",239503,"R",124691,"R",364194,"R",11729,"R",2990,"R",14719,1,"R",949,"R",756,"R",1,"R",392356,2,"Z",0,"R",48000,"R",397000,"R",4000,"R",449000,"R",4000,"R",67780,"R",71780,"R",913136,913136
107123,2,"R",1100,"R",0,"R",2,"R",100,"R",0,"R",53,"R",0,"R",1253,"R",2,"R",1255,"R",78,"R",5,"R",83,1,"R",46,"R",4,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
107141,2,"R",105116,"R",329913,"R",144,"R",9221,"R",0,"R",1032,"R",67078,"R",115369,"R",397135,"R",512504,"R",18345,"R",3116916,"R",3135261,1,"R",633,"R",2403,"R",1,"R",383877,1,"R",90554,"R",14087,"R",131639,"R",17517,"R",163243,"R",1717,"R",27291,"R",29008,"R",666682,576128
107318,2,"R",22777,"R",0,"R",67,"R",3302,"R",28698,"R",0,"R",0,"R",26079,"R",28765,"R",54844,"R",1067,"R",1062,"R",2129,1,"R",0,"R",0,"R",0,"R",74555,1,"R",29201,"R",9222,"R",12828,"R",56,"R",22106,"R",506,"R",19730,"R",20236,"R",146098,116897
107327,2,"R",22659,"Z",0,"R",4,"R",865,"Z",0,"R",85,"Z",0,"R",23609,"R",4,"R",23613,"R",950,"R",1403,"R",2353,1,"R",126,"R",34,"R",0,"R",67807,1,"R",12286,"R",3839,"R",40385,"R",0,"R",44224,"R",0,"R",16885,"R",16885,"R",141202,128916
107460,2,"R",17000,"R",52000,"R",15,"R",1250,"R",6052,"R",75,"R",0,"R",18325,"R",58067,"R",76392,"R",4105,"R",6000,"R",10105,1,"R",72,"R",65,"R",1,"R",95508,1,"R",38016,"R",13296,"R",51859,"R",0,"R",65155,"R",0,"R",49609,"R",49609,"R",248288,210272
107512,2,"R",173098,"R",12810,"R",100,"R",6995,"R",27512,"R",1723,"R",41968,"R",181816,"R",82390,"R",264206,"R",18283,"R",52303,"R",70586,1,"R",975,"R",200,"R",1,"R",524030,2,"Z",0,"R",17346,"R",223854,"R",19412,"R",260612,"R",2801,"R",52865,"R",55666,"R",840308,840308
107521,2,"R",16572,"R",166,"R",53,"R",1847,"R",0,"R",602,"R",0,"R",19021,"R",219,"R",19240,"R",2478,"R",176400,"R",178878,1,"R",131,"R",5,"R",0,"R",75942,1,"R",25177,"R",4918,"R",10715,"R",426,"R",16059,"R",0,"R",9847,"R",9847,"R",127025,101848
107549,2,"R",14581,"R",0,"Z",0,"R",1946,"R",103,"R",61,"R",0,"R",16588,"R",103,"R",16691,"R",250,"R",29768,"R",30018,1,"R",11,"R",50,"R",0,"R",95404,1,"R",37511,"R",3356,"R",21706,"R",0,"R",25062,"R",588,"R",2185,"R",2773,"R",160750,123239
107558,2,"R",109079,"R",400000,"R",240,"R",3116,"R",167132,"R",13000,"R",64129,"R",125195,"R",631501,"R",756696,"R",4232,"R",3200,"R",7432,1,"R",232,"R",22,"R",0,"R",124789,1,"R",27822,"R",15400,"R",9552,"R",313302,"R",338254,"R",13012,"R",15717,"R",28729,"R",519594,491772
107585,2,"R",25559,"R",162609,"R",24,"R",1188,"R",26442,"R",81,"R",0,"R",26828,"R",189075,"R",215903,"R",5362,"R",46064,"R",51426,1,"R",0,"R",11,"R",0,"R",119049,1,"R",40217,"R",16669,"R",29767,"R",0,"R",46436,"R",0,"R",14686,"R",14686,"R",220388,180171
107600,2,"R",66852,"R",21518,"R",49,"R",4908,"R",3820,"R",169,"R",192,"R",71929,"R",25579,"R",97508,"R",537,"R",1061,"R",1598,1,"R",331,"R",19,"R",0,"R",218201,1,"R",32229,"R",34080,"R",55443,"R",2500,"R",92023,"R",2000,"R",4575,"R",6575,"R",349028,316799
107619,2,"R",28154,"R",234,"R",27,"R",3495,"R",0,"R",123,"R",0,"R",31772,"R",261,"R",32033,"R",3522,"R",239,"R",3761,1,"R",40,"R",26,"R",2,"R",204461,1,"R",51137,"R",4100,"R",54928,"R",33837,"R",92865,"R",0,"R",27744,"R",27744,"R",376207,325070
107637,2,"R",11489,"R",49000,"R",34,"R",104,"Z",0,"R",159,"R",3,"R",11752,"R",49037,"R",60789,"R",181,"R",240,"R",421,1,"R",14,"R",5,"R",1,"R",97772,1,"R",32399,"R",0,"R",32697,"R",1119,"R",33816,"R",0,"R",7526,"R",7526,"R",171513,139114
107664,2,"R",30422,"R",197621,"R",82,"R",2929,"R",5,"R",112,"Z",0,"R",33463,"R",197708,"R",231171,"R",2052,"R",155626,"R",157678,1,"R",66,"R",44,"R",1,"R",365263,1,"R",96772,"R",103334,"R",137607,"R",0,"R",240941,"R",0,"R",159673,"R",159673,"R",862649,765877
107725,2,"R",12339,"R",200000,"R",113,"R",1496,"R",0,"R",43,"R",0,"R",13878,"R",200113,"R",213991,"R",571,"R",186,"R",757,1,"R",18,"R",30,"R",0,"R",109922,1,"R",36765,"R",3657,"R",18919,"R",327,"R",22903,"R",117,"R",2944,"R",3061,"R",172651,135886
107743,2,"R",14668,"R",13747,"R",27,"R",434,"R",0,"R",0,"R",0,"R",15102,"R",13774,"R",28876,"R",1824,"R",2619,"R",4443,1,"R",26,"R",39,"R",0,"R",70588,1,"R",24893,"R",1670,"R",9708,"R",1278,"R",12656,"R",0,"R",4209,"R",4209,"R",112346,87453
107840,2,"R",12000,"R",1011400,"R",61,"R",1,"R",0,"R",15,"R",0,"R",12016,"R",1011461,"R",1023477,"R",60,"R",10,"R",70,1,"R",2,"R",2,"R",0,"R",116250,1,"R",23250,"R",18000,"R",0,"R",0,"R",18000,"R",0,"R",0,"R",0,"R",157500,134250
107877,2,"R",61278,"R",98278,"R",100,"R",276,"R",0,"R",11,"R",3,"R",61565,"R",98381,"R",159946,"R",5263,"R",3522,"R",8785,1,"R",183,"R",67,"R",1,"R",94061,2,"Z",0,"R",20431,"R",8114,"R",38504,"R",67049,"R",5893,"R",6888,"R",12781,"R",173891,173891
107974,2,"R",38304,"R",2265,"R",112,"R",370,"Z",0,"R",51,"Z",0,"R",38725,"R",2377,"R",41102,"R",2802,"R",35223,"R",38025,1,"R",0,"R",7,"R",0,"R",106999,1,"R",49357,"R",9881,"R",29080,"R",15804,"R",54765,"R",0,"R",16936,"R",16936,"R",228057,178700
107983,2,"R",143395,"R",10521,"R",186,"R",50734,"R",94098,"R",145,"R",75,"R",194274,"R",104880,"R",299154,"R",12172,"R",7438,"R",19610,1,"R",832,"R",132,"R",0,"R",433567,1,"R",127357,"R",175094,"R",196789,"R",129895,"R",501778,"R",1001,"R",94765,"R",95766,"R",1158468,1031111
107992,2,"R",16244,"R",0,"R",3472,"R",200,"R",0,"R",391,"R",3994,"R",16835,"R",7466,"R",24301,"R",1744,"R",697,"R",2441,1,"R",11,"R",20,"R",0,"R",98679,1,"R",26222,"R",22738,"R",3491,"R",12791,"R",39020,"R",200,"R",0,"R",200,"R",164121,137899
108092,2,"R",71558,"R",250453,"R",114,"R",65678,"Z",0,"R",84,"R",389,"R",137320,"R",250956,"R",388276,"R",7603,"R",12470,"R",20073,1,"R",374,"R",1065,"R",0,"R",473641,1,"R",129145,"R",87069,"R",326184,"R",9024,"R",422277,"R",610,"R",50494,"R",51104,"R",1076167,947022
108232,2,"R",30331,"R",8931,"R",21,"R",3799,"R",0,"R",572,"R",1,"R",34702,"R",8953,"R",43655,"R",21567,"R",283505,"R",305072,1,"R",1007,"R",466,"R",0,"R",570348,1,"R",68406,"R",81485,"R",132702,"R",2174,"R",216361,"R",3942,"R",276644,"R",280586,"R",1135701,1067295
108269,2,"R",2000,"R",720,"Z",0,"R",15,"R",8,"R",0,"R",0,"R",2015,"R",728,"R",2743,"R",1115,"R",10,"R",1125,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
108667,2,"R",57000,"R",10500,"R",45,"R",0,"R",0,"R",68,"R",0,"R",57068,"R",10545,"R",67613,"R",11349,"R",11000,"R",22349,2,"A",,"A",,"R",1,"R",565000,1,"R",230000,"R",67000,"R",55656,"R",11500,"R",134156,"R",0,"R",0,"R",0,"R",929156,699156
108807,2,"R",67483,"R",71817,"R",44,"R",4665,"R",27994,"Z",0,"Z",0,"R",72148,"R",99855,"R",172003,"R",16999,"R",14801,"R",31800,1,"R",0,"R",41,"R",2,"R",619085,1,"R",156227,"R",64619,"R",28873,"R",58882,"R",152374,"R",400,"R",12727,"R",13127,"R",940813,784586
108852,2,"R",15000,"R",0,"R",0,"R",2000,"R",0,"R",1000,"R",0,"R",18000,"R",0,"R",18000,"R",3000,"R",0,"R",3000,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
108870,2,"R",10000,"R",10,"R",4,"R",30000,"R",5500,"R",10,"R",4,"R",40010,"R",5518,"R",45528,"R",25000,"R",25,"R",25025,1,"R",4,"R",8,"R",0,"R",362012,1,"R",158739,"R",18500,"R",500,"R",0,"R",19000,"R",50000,"R",38000,"R",88000,"R",627751,469012
109040,2,"R",388,"R",3676,"R",11,"R",0,"R",0,"R",0,"R",6962,"R",388,"R",10649,"R",11037,"R",0,"R",1665,"R",1665,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
109086,2,"R",13032,"R",7630,"R",3,"R",804,"R",385,"Z",0,"Z",0,"R",13836,"R",8018,"R",21854,"R",3219,"R",1288,"R",4507,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
109208,2,"R",69160,"R",190734,"R",65,"R",1654,"R",165515,"R",190,"R",38721,"R",71004,"R",395035,"R",466039,"R",45396,"R",23273,"R",68669,1,"R",1923,"R",1856,"R",1,"R",1844809,2,"Z",0,"R",160020,"R",150,"R",21743,"R",181913,"R",0,"R",8216,"R",8216,"R",2034938,2034938
109350,2,"R",45972,"R",223352,"R",65,"R",287,"R",7962,"R",10,"R",40101,"R",46269,"R",271480,"R",317749,"R",35409,"R",15321,"R",50730,1,"R",591,"R",239,"R",1,"R",831590,1,"R",245847,"R",225067,"R",30001,"R",0,"R",255068,"R",0,"R",30223,"R",30223,"R",1362728,1116881
109651,2,"R",78639,"R",6060,"R",45,"R",11812,"R",52369,"R",592,"R",36738,"R",91043,"R",95212,"R",186255,"R",35331,"R",74430,"R",109761,2,"A",,"A",,"R",1,"R",848878,2,"Z",0,"R",55247,"R",152768,"R",0,"R",208015,"R",6118,"R",83546,"R",89664,"R",1146557,1146557
109785,2,"R",461591,"R",152719,"R",120,"R",13475,"R",1011,"R",2274,"R",71461,"R",477340,"R",225311,"R",702651,"R",67305,"R",1343461,"R",1410766,1,"R",9057,"R",20877,"R",1,"R",2936862,1,"R",702508,"R",423406,"R",1065303,"R",131434,"R",1620143,"R",8298,"R",108976,"R",117274,"R",5376787,4674279
109819,2,"R",72036,"R",10671,"R",36,"R",165,"Z",0,"R",688,"R",48423,"R",72889,"R",59130,"R",132019,"R",24716,"R",435316,"R",460032,1,"R",0,"R",3,"R",1,"R",634184,1,"R",215198,"R",56414,"R",103231,"R",0,"R",159645,"R",300,"R",25457,"R",25757,"R",1034784,819586
109907,2,"R",22000,"R",56958,"R",13,"R",1471,"R",12,"R",20,"R",5000,"R",23491,"R",61983,"R",85474,"R",1553,"R",74595,"R",76148,2,"A",,"A",,"R",0,"R",223029,2,"Z",0,"R",20282,"R",31250,"R",1700,"R",53232,"R",0,"R",2618,"R",2618,"R",278879,278879
110060,2,"R",50046,"R",0,"R",2,"R",5398,"R",0,"R",37,"R",5500,"R",55481,"R",5502,"R",60983,"R",4001,"R",1547,"R",5548,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
110097,2,"R",234996,"R",479620,"R",132,"R",12406,"R",16989,"R",370,"R",85757,"R",247772,"R",582498,"R",830270,"R",91867,"R",166371,"R",258238,1,"R",11847,"R",7807,"R",0,"R",1410081,2,"Z",0,"R",279437,"R",1041085,"R",24521,"R",1345043,"R",17805,"R",195358,"R",213163,"R",2968287,2968287
110219,1,"A",,"R",181698,"R",47,"A",,"R",46738,"A",,"R",51115,"A",,"R",279598,"R",279598,"A",,"R",16633,"R",16633,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
110246,2,"R",71428,"R",53898,"R",76,"R",168,"R",0,"R",0,"R",0,"R",71596,"R",53974,"R",125570,"R",14529,"R",128657,"R",143186,1,"R",529,"R",309,"R",0,"R",505684,1,"R",197173,"R",69164,"R",119768,"R",25474,"R",214406,"R",0,"R",11065,"R",11065,"R",928328,731155
110307,2,"R",12165,"R",5725,"R",27,"R",1886,"R",0,"R",36,"R",12,"R",14087,"R",5764,"R",19851,"R",4765,"R",243,"R",5008,1,"R",174,"R",35,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
110316,2,"R",35312,"R",174939,"R",51,"R",2745,"R",1950,"R",380,"R",15619,"R",38437,"R",192559,"R",230996,"R",10406,"R",130417,"R",140823,1,"R",675,"R",2237,"R",1,"R",515713,1,"R",113030,"R",26548,"R",192069,"R",16597,"R",235214,"R",20590,"R",49866,"R",70456,"R",934413,821383
110334,2,"R",63731,"R",904,"R",32,"R",5368,"R",0,"R",120,"R",0,"R",69219,"R",936,"R",70155,"R",28711,"R",3525,"R",32236,1,"R",49,"R",82,"R",0,"R",886210,2,"Z",0,"R",44393,"R",79879,"R",0,"R",124272,"R",0,"R",104159,"R",104159,"R",1114641,1114641
110361,2,"R",122038,"R",227395,"R",92,"R",59885,"R",26260,"R",14720,"R",38949,"R",196643,"R",292696,"R",489339,"R",13522,"R",54495,"R",68017,1,"R",1129,"R",1504,"R",0,"R",774868,2,"Z",0,"R",279918,"R",542556,"R",15939,"R",838413,"R",7252,"R",88345,"R",95597,"R",1708878,1708878
110370,2,"R",58488,"R",0,"R",15,"R",7055,"R",0,"R",496,"R",17308,"R",66039,"R",17323,"R",83362,"R",17846,"R",13428,"R",31274,1,"R",1,"R",63,"R",3,"R",712629,1,"R",142805,"R",35456,"R",73970,"R",4045,"R",113471,"R",7410,"R",28530,"R",35940,"R",1004845,862040
110398,2,"R",126310,"R",264636,"R",163,"R",72022,"R",0,"Z",0,"R",65584,"R",198332,"R",330383,"R",528715,"R",5215,"R",142,"R",5357,1,"R",505,"R",817,"R",0,"R",1207172,1,"R",380856,"R",146005,"R",974068,"R",0,"R",1120073,"R",9937,"R",265741,"R",275678,"R",2983779,2602923
110404,2,"R",276184,"R",61096,"R",197,"R",15254,"R",358,"R",6184,"R",5596,"R",297622,"R",67247,"R",364869,"R",21024,"R",2148525,"R",2169549,1,"R",5914,"R",13011,"R",5,"R",2286637,1,"R",745829,"R",352691,"R",2919834,"R",0,"R",3272525,"R",0,"R",1100569,"R",1100569,"R",7405560,6659731
110413,2,"R",134338,"R",235480,"R",170,"R",2789,"R",18064,"R",35,"R",46287,"R",137162,"R",300001,"R",437163,"R",9825,"R",241947,"R",251772,1,"R",1860,"R",17988,"R",0,"R",594535,1,"R",138322,"R",40067,"R",648030,"R",28989,"R",717086,"R",200,"R",64000,"R",64200,"R",1514143,1375821
110422,2,"R",297570,"R",404526,"R",143,"R",102233,"R",137798,"R",4809,"R",86903,"R",404612,"R",629370,"R",1033982,"R",25174,"R",1032312,"R",1057486,1,"R",15741,"R",17394,"R",0,"R",3395291,1,"R",1652355,"R",278437,"R",1352408,"R",38406,"R",1669251,"R",20295,"R",1267957,"R",1288252,"R",8005149,6352794
110468,2,"R",69029,"R",13937,"R",61,"R",2147,"R",1895,"R",34,"R",2448,"R",71210,"R",18341,"R",89551,"R",33701,"R",158314,"R",192015,1,"R",9258,"R",11905,"R",6,"R",801000,1,"R",180000,"R",8000,"R",392000,"R",0,"R",400000,"R",4000,"R",398000,"R",402000,"R",1783000,1603000
110486,2,"R",333587,"R",354875,"R",120,"R",8006,"R",343,"R",7772,"R",126575,"R",349365,"R",481913,"R",831278,"R",12597,"R",88428,"R",101025,1,"R",2953,"R",3535,"R",1,"R",1633945,1,"R",779751,"R",135235,"R",614334,"R",26555,"R",776124,"R",2143,"R",862729,"R",864872,"R",4054692,3274941
110495,2,"R",331602,"R",155804,"R",186,"R",4762,"R",16793,"R",4505,"R",49820,"R",340869,"R",222603,"R",563472,"R",29004,"R",159905,"R",188909,1,"R",5878,"R",4732,"R",1,"R",1437267,2,"Z",0,"R",86876,"R",746322,"R",100170,"R",933368,"R",2125,"R",162802,"R",164927,"R",2535562,2535562
110510,2,"R",626577,"R",284105,"R",95,"R",21802,"R",10764,"R",15910,"R",55537,"R",664289,"R",350501,"R",1014790,"R",39480,"R",820664,"R",860144,1,"R",4129,"R",9219,"R",1,"R",2623633,2,"Z",0,"R",180114,"R",1087946,"R",55884,"R",1323944,"R",0,"R",147994,"R",147994,"R",4095571,4095571
