id,run_id,dyad_id,model_id,score,last_updated_date
10156005,41,8346521,5,1.0,1/25/2024 9:10:16 AM
10156019,41,8346533,5,1.0,1/25/2024 9:10:16 AM
10156020,41,8346534,5,1.0,1/25/2024 9:10:16 AM
10156041,41,8346545,5,1.0,1/25/2024 9:10:16 AM
10156046,41,8346550,5,1.0,1/25/2024 9:10:16 AM
10156047,41,8346551,5,1.0,1/25/2024 9:10:16 AM
10156051,41,8346555,5,1.0,1/25/2024 9:10:16 AM
10156079,41,8346574,5,1.0,1/25/2024 9:10:16 AM
10156088,41,8346581,5,1.0,1/25/2024 9:10:16 AM
10156096,41,8346587,5,1.0,1/25/2024 9:10:16 AM
10156098,41,8346589,5,1.0,1/25/2024 9:10:16 AM
10156109,41,8346595,5,1.0,1/25/2024 9:10:16 AM
10156120,41,8346604,5,1.0,1/25/2024 9:10:16 AM
10156128,41,8346611,5,1.0,1/25/2024 9:10:16 AM
10156134,41,8346617,5,1.0,1/25/2024 9:10:16 AM
10156135,41,8346618,5,1.0,1/25/2024 9:10:16 AM
10156151,41,8346628,5,1.0,1/25/2024 9:10:16 AM
10156157,41,8346632,5,1.0,1/25/2024 9:10:16 AM
10156174,41,8346644,5,1.0,1/25/2024 9:10:16 AM
10156176,41,8346646,5,1.0,1/25/2024 9:10:16 AM
10156182,41,8346652,5,1.0,1/25/2024 9:10:16 AM
10156184,41,8346654,5,1.0,1/25/2024 9:10:16 AM
10156187,41,8346656,5,1.0,1/25/2024 9:10:16 AM
10156198,41,8346663,5,1.0,1/25/2024 9:10:16 AM
10156199,41,8346664,5,1.0,1/25/2024 9:10:16 AM
10156206,41,8346671,5,1.0,1/25/2024 9:10:16 AM
10156222,41,8346680,5,1.0,1/25/2024 9:10:16 AM
10156228,41,8346685,5,1.0,1/25/2024 9:10:16 AM
10156229,41,8346686,5,1.0,1/25/2024 9:10:16 AM
10156234,41,8346690,5,1.0,1/25/2024 9:10:16 AM
10156243,41,8346695,5,1.0,1/25/2024 9:10:16 AM
10156244,41,8346696,5,1.0,1/25/2024 9:10:16 AM
10156245,41,8346697,5,1.0,1/25/2024 9:10:16 AM
10156246,41,8346698,5,1.0,1/25/2024 9:10:16 AM
10156248,41,8346700,5,1.0,1/25/2024 9:10:16 AM
10156250,41,8346702,5,1.0,1/25/2024 9:10:16 AM
10156253,41,8346705,5,1.0,1/25/2024 9:10:16 AM
10156255,41,8346707,5,1.0,1/25/2024 9:10:16 AM
10156259,41,8346710,5,1.0,1/25/2024 9:10:16 AM
10156260,41,8346711,5,1.0,1/25/2024 9:10:16 AM
10156272,41,8346720,5,1.0,1/25/2024 9:10:16 AM
10156276,41,8346724,5,1.0,1/25/2024 9:10:16 AM
10156294,41,8346735,5,1.0,1/25/2024 9:10:16 AM
10156297,41,8346738,5,1.0,1/25/2024 9:10:16 AM
10156301,41,8346742,5,1.0,1/25/2024 9:10:16 AM
10156302,41,8346743,5,1.0,1/25/2024 9:10:16 AM
10156307,41,8346748,5,1.0,1/25/2024 9:10:16 AM
10156308,41,8346749,5,1.0,1/25/2024 9:10:16 AM
10156310,41,8346751,5,1.0,1/25/2024 9:10:16 AM
10156315,41,8346756,5,1.0,1/25/2024 9:10:16 AM
10156317,41,8346758,5,1.0,1/25/2024 9:10:16 AM
10156318,41,8346759,5,1.0,1/25/2024 9:10:16 AM
10156323,41,8346763,5,1.0,1/25/2024 9:10:16 AM
10156327,41,8346767,2,0.509,1/25/2024 9:10:16 AM
10156334,41,8346770,5,1.0,1/25/2024 9:10:16 AM
10156335,41,8346771,5,1.0,1/25/2024 9:10:16 AM
10156336,41,8346772,5,1.0,1/25/2024 9:10:16 AM
10156339,41,8346774,5,1.0,1/25/2024 9:10:16 AM
10156343,41,8346778,5,1.0,1/25/2024 9:10:16 AM
10156365,41,8346790,5,1.0,1/25/2024 9:10:16 AM
10156373,41,8346798,5,1.0,1/25/2024 9:10:16 AM
10156374,41,8346799,2,0.655,1/25/2024 9:10:16 AM
10156375,41,8346799,3,0.37,1/25/2024 9:10:16 AM
10156376,41,8346799,4,1.0,1/25/2024 9:10:16 AM
10156377,41,8346800,5,1.0,1/25/2024 9:10:16 AM
10156380,41,8346803,5,1.0,1/25/2024 9:10:16 AM
10156382,41,8346805,5,1.0,1/25/2024 9:10:16 AM
10156383,41,8346806,5,1.0,1/25/2024 9:10:16 AM
10156390,41,8346810,5,1.0,1/25/2024 9:10:16 AM
10156407,41,8346820,5,1.0,1/25/2024 9:10:16 AM
10156412,41,8346825,5,1.0,1/25/2024 9:10:16 AM
10156413,41,8346826,5,1.0,1/25/2024 9:10:16 AM
10156421,41,8346832,5,1.0,1/25/2024 9:10:16 AM
10156423,41,8346834,5,1.0,1/25/2024 9:10:16 AM
10156425,41,8346836,5,1.0,1/25/2024 9:10:16 AM
10156434,41,8346844,5,1.0,1/25/2024 9:10:16 AM
10156440,41,8346848,2,0.451,1/25/2024 9:10:16 AM
10156454,41,8346859,5,1.0,1/25/2024 9:10:16 AM
10156457,41,8346862,5,1.0,1/25/2024 9:10:16 AM
10156460,41,8346865,5,1.0,1/25/2024 9:10:16 AM
10156461,41,8346866,5,1.0,1/25/2024 9:10:16 AM
10156464,41,8346869,5,1.0,1/25/2024 9:10:16 AM
10156474,41,8346876,5,1.0,1/25/2024 9:10:16 AM
10156482,41,8346881,5,1.0,1/25/2024 9:10:16 AM
10156483,41,8346882,5,1.0,1/25/2024 9:10:16 AM
10156490,41,8346888,5,1.0,1/25/2024 9:10:16 AM
10156493,41,8346891,5,1.0,1/25/2024 9:10:16 AM
10156498,41,8346895,5,1.0,1/25/2024 9:10:16 AM
10156512,41,8346907,5,1.0,1/25/2024 9:10:16 AM
10156513,41,8346908,5,1.0,1/25/2024 9:10:16 AM
10156515,41,8346910,5,1.0,1/25/2024 9:10:16 AM
10156516,41,8346911,5,1.0,1/25/2024 9:10:16 AM
10156518,41,8346913,5,1.0,1/25/2024 9:10:16 AM
10156524,41,8346917,5,1.0,1/25/2024 9:10:16 AM
10156528,41,8346921,5,1.0,1/25/2024 9:10:16 AM
10156531,41,8346924,5,1.0,1/25/2024 9:10:16 AM
10156533,41,8346926,5,1.0,1/25/2024 9:10:16 AM
10156534,41,8346927,5,1.0,1/25/2024 9:10:16 AM
10156538,41,8346931,5,1.0,1/25/2024 9:10:16 AM
10156539,41,8346932,5,1.0,1/25/2024 9:10:16 AM
10156540,41,8346933,5,1.0,1/25/2024 9:10:16 AM
10156552,41,8346945,5,1.0,1/25/2024 9:10:16 AM
10156553,41,8346946,5,1.0,1/25/2024 9:10:16 AM
10156557,41,8346950,5,1.0,1/25/2024 9:10:16 AM
10156560,41,8346953,5,1.0,1/25/2024 9:10:16 AM
10156577,41,8346967,5,1.0,1/25/2024 9:10:16 AM
10156578,41,8346968,5,1.0,1/25/2024 9:10:16 AM
10156582,41,8346970,5,1.0,1/25/2024 9:10:16 AM
10156584,41,8346972,5,1.0,1/25/2024 9:10:16 AM
10156587,41,8346975,5,1.0,1/25/2024 9:10:16 AM
10156591,41,8346978,5,1.0,1/25/2024 9:10:16 AM
10156598,41,8346983,5,1.0,1/25/2024 9:10:16 AM
10156607,41,8346992,5,1.0,1/25/2024 9:10:16 AM
10156608,41,8346993,5,1.0,1/25/2024 9:10:16 AM
10156609,41,8346994,5,1.0,1/25/2024 9:10:16 AM
10156611,41,8346996,5,1.0,1/25/2024 9:10:16 AM
10156616,41,8347001,5,1.0,1/25/2024 9:10:16 AM
10156620,41,8347004,5,1.0,1/25/2024 9:10:16 AM
10156621,41,8347005,5,1.0,1/25/2024 9:10:16 AM
10156635,41,8347014,5,1.0,1/25/2024 9:10:16 AM
10156637,41,8347016,5,1.0,1/25/2024 9:10:16 AM
10156638,41,8347017,5,1.0,1/25/2024 9:10:16 AM
10156650,41,8347028,5,1.0,1/25/2024 9:10:16 AM
10156651,41,8347029,5,1.0,1/25/2024 9:10:16 AM
10156657,41,8347034,5,1.0,1/25/2024 9:10:16 AM
10156660,41,8347037,5,1.0,1/25/2024 9:10:16 AM
10156667,41,8347041,5,1.0,1/25/2024 9:10:16 AM
10156690,41,8347054,5,1.0,1/25/2024 9:10:16 AM
10156698,41,8347059,5,1.0,1/25/2024 9:10:16 AM
10156712,41,8347071,5,1.0,1/25/2024 9:10:16 AM
10156715,41,8347074,5,1.0,1/25/2024 9:10:16 AM
10156716,41,8347075,5,1.0,1/25/2024 9:10:16 AM
10156722,41,8347081,5,1.0,1/25/2024 9:10:16 AM
10156724,41,8347083,5,1.0,1/25/2024 9:10:16 AM
10156725,41,8347084,5,1.0,1/25/2024 9:10:16 AM
10156727,41,8347086,5,1.0,1/25/2024 9:10:16 AM
10156728,41,8347087,5,1.0,1/25/2024 9:10:16 AM
10156734,41,8347090,5,1.0,1/25/2024 9:10:16 AM
10156738,41,8347094,5,1.0,1/25/2024 9:10:16 AM
10156770,41,8347115,5,1.0,1/25/2024 9:10:16 AM
10156772,41,8347117,5,1.0,1/25/2024 9:10:16 AM
10156780,41,8347125,5,1.0,1/25/2024 9:10:16 AM
10156786,41,8347131,5,1.0,1/25/2024 9:10:16 AM
10156795,41,8347140,5,1.0,1/25/2024 9:10:16 AM
10156798,41,8347143,5,1.0,1/25/2024 9:10:16 AM
10156799,41,8347144,5,1.0,1/25/2024 9:10:16 AM
10156801,41,8347146,5,1.0,1/25/2024 9:10:16 AM
10156804,41,8347149,5,1.0,1/25/2024 9:10:16 AM
10156806,41,8347151,5,1.0,1/25/2024 9:10:16 AM
10156813,41,8347158,5,1.0,1/25/2024 9:10:16 AM
10156815,41,8347160,5,1.0,1/25/2024 9:10:16 AM
10156818,41,8347162,5,1.0,1/25/2024 9:10:16 AM
10156823,41,8347166,5,1.0,1/25/2024 9:10:16 AM
10156827,41,8347170,5,1.0,1/25/2024 9:10:16 AM
10156836,41,8347179,5,1.0,1/25/2024 9:10:16 AM
10156850,41,8347191,5,1.0,1/25/2024 9:10:16 AM
10156865,41,8347203,5,1.0,1/25/2024 9:10:16 AM
10156866,41,8347204,5,1.0,1/25/2024 9:10:16 AM
10156877,41,8347214,5,1.0,1/25/2024 9:10:16 AM
10156880,41,8347216,5,1.0,1/25/2024 9:10:16 AM
10156884,41,8347218,5,1.0,1/25/2024 9:10:16 AM
10156888,41,8347222,5,1.0,1/25/2024 9:10:16 AM
10156890,41,8347224,5,1.0,1/25/2024 9:10:16 AM
10156895,41,8347229,5,1.0,1/25/2024 9:10:16 AM
10156896,41,8347230,5,1.0,1/25/2024 9:10:16 AM
10156899,41,8347233,5,1.0,1/25/2024 9:10:16 AM
10156900,41,8347234,5,1.0,1/25/2024 9:10:16 AM
10156908,41,8347242,5,1.0,1/25/2024 9:10:16 AM
10156921,41,8347252,5,1.0,1/25/2024 9:10:16 AM
10156922,41,8347253,5,1.0,1/25/2024 9:10:16 AM
10156932,41,8347259,5,1.0,1/25/2024 9:10:16 AM
10156945,41,8347271,5,1.0,1/25/2024 9:10:16 AM
10156947,41,8347273,5,1.0,1/25/2024 9:10:16 AM
10156952,41,8347278,5,1.0,1/25/2024 9:10:16 AM
10156967,41,8347289,5,1.0,1/25/2024 9:10:16 AM
10156970,41,8347291,5,1.0,1/25/2024 9:10:16 AM
10156974,41,8347294,5,1.0,1/25/2024 9:10:16 AM
10156981,41,8347300,5,1.0,1/25/2024 9:10:16 AM
10156984,41,8347303,5,1.0,1/25/2024 9:10:16 AM
10156992,41,8347308,5,1.0,1/25/2024 9:10:16 AM
10156993,41,8347309,5,1.0,1/25/2024 9:10:16 AM
10156994,41,8347310,5,1.0,1/25/2024 9:10:16 AM
10156996,41,8347312,5,1.0,1/25/2024 9:10:16 AM
10156999,41,8347315,5,1.0,1/25/2024 9:10:16 AM
10157000,41,8347316,5,1.0,1/25/2024 9:10:16 AM
10157001,41,8347317,5,1.0,1/25/2024 9:10:16 AM
10157002,41,8347318,5,1.0,1/25/2024 9:10:16 AM
10157007,41,8347321,5,1.0,1/25/2024 9:10:16 AM
10157009,41,8347323,5,1.0,1/25/2024 9:10:16 AM
10157011,41,8347325,5,1.0,1/25/2024 9:10:16 AM
10157015,41,8347329,5,1.0,1/25/2024 9:10:16 AM
10157024,41,8347334,5,1.0,1/25/2024 9:10:16 AM
10157026,41,8347336,5,1.0,1/25/2024 9:10:16 AM
10157031,41,8347340,5,1.0,1/25/2024 9:10:16 AM
10157035,41,8347343,5,1.0,1/25/2024 9:10:16 AM
10157041,41,8347349,5,1.0,1/25/2024 9:10:16 AM
10157043,41,8347351,5,1.0,1/25/2024 9:10:16 AM
10157044,41,8347352,5,1.0,1/25/2024 9:10:16 AM
10157046,41,8347354,5,1.0,1/25/2024 9:10:16 AM
10157047,41,8347355,5,1.0,1/25/2024 9:10:16 AM
10157048,41,8347356,5,1.0,1/25/2024 9:10:16 AM
10157051,41,8347359,5,1.0,1/25/2024 9:10:16 AM
10157053,41,8347361,5,1.0,1/25/2024 9:10:16 AM
10157056,41,8347364,5,1.0,1/25/2024 9:10:16 AM
10157060,41,8347368,5,1.0,1/25/2024 9:10:16 AM
10157062,41,8347370,5,1.0,1/25/2024 9:10:16 AM
10157069,41,8347376,5,1.0,1/25/2024 9:10:16 AM
10157081,41,8347387,5,1.0,1/25/2024 9:10:16 AM
10157083,41,8347389,5,1.0,1/25/2024 9:10:16 AM
10157104,41,8347404,5,1.0,1/25/2024 9:10:16 AM
10157105,41,8347405,5,1.0,1/25/2024 9:10:16 AM
10157120,41,8347418,5,1.0,1/25/2024 9:10:16 AM
10157125,41,8347421,5,1.0,1/25/2024 9:10:16 AM
10157130,41,8347425,5,1.0,1/25/2024 9:10:16 AM
10157132,41,8347427,5,1.0,1/25/2024 9:10:16 AM
10157133,41,8347428,5,1.0,1/25/2024 9:10:16 AM
10157135,41,8347430,5,1.0,1/25/2024 9:10:16 AM
10157145,41,8347438,5,1.0,1/25/2024 9:10:16 AM
10157150,41,8347441,5,1.0,1/25/2024 9:10:16 AM
10157169,41,8347454,5,1.0,1/25/2024 9:10:16 AM
10157178,41,8347460,5,1.0,1/25/2024 9:10:16 AM
10157181,41,8347463,5,1.0,1/25/2024 9:10:16 AM
10157184,41,8347466,5,1.0,1/25/2024 9:10:16 AM
10157185,41,8347467,5,1.0,1/25/2024 9:10:16 AM
10157190,41,8347472,5,1.0,1/25/2024 9:10:16 AM
10157197,41,8347477,5,1.0,1/25/2024 9:10:16 AM
10157204,41,8347483,5,1.0,1/25/2024 9:10:16 AM
10157209,41,8347486,5,1.0,1/25/2024 9:10:16 AM
10157210,41,8347487,5,1.0,1/25/2024 9:10:16 AM
10157213,41,8347490,5,1.0,1/25/2024 9:10:16 AM
10157214,41,8347491,5,1.0,1/25/2024 9:10:16 AM
10157216,41,8347493,5,1.0,1/25/2024 9:10:16 AM
10157218,41,8347495,2,0.655,1/25/2024 9:10:16 AM
10157219,41,8347495,3,0.37,1/25/2024 9:10:16 AM
10157220,41,8347495,4,1.0,1/25/2024 9:10:16 AM
10157221,41,8347496,5,1.0,1/25/2024 9:10:16 AM
10157223,41,8347498,5,1.0,1/25/2024 9:10:16 AM
10157227,41,8347501,5,1.0,1/25/2024 9:10:16 AM
10157229,41,8347503,5,1.0,1/25/2024 9:10:16 AM
10157232,41,8347505,5,1.0,1/25/2024 9:10:16 AM
10157233,41,8347506,5,1.0,1/25/2024 9:10:16 AM
10157249,41,8347517,5,1.0,1/25/2024 9:10:16 AM
10157252,41,8347519,5,1.0,1/25/2024 9:10:16 AM
10157253,41,8347520,5,1.0,1/25/2024 9:10:16 AM
10157254,41,8347521,5,1.0,1/25/2024 9:10:16 AM
10157259,41,8347525,5,1.0,1/25/2024 9:10:16 AM
10157261,41,8347527,5,1.0,1/25/2024 9:10:16 AM
10157262,41,8347528,5,1.0,1/25/2024 9:10:16 AM
10157264,41,8347530,5,1.0,1/25/2024 9:10:16 AM
10157267,41,8347533,5,1.0,1/25/2024 9:10:16 AM
10157278,41,8347540,5,1.0,1/25/2024 9:10:16 AM
10157280,41,8347542,5,1.0,1/25/2024 9:10:16 AM
10157281,41,8347543,5,1.0,1/25/2024 9:10:16 AM
10157285,41,8347547,5,1.0,1/25/2024 9:10:16 AM
10157287,41,8347549,5,1.0,1/25/2024 9:10:16 AM
10157288,41,8347550,5,1.0,1/25/2024 9:10:16 AM
10157303,41,8347560,5,1.0,1/25/2024 9:10:16 AM
10157309,41,8347564,5,1.0,1/25/2024 9:10:16 AM
10157310,41,8347565,5,1.0,1/25/2024 9:10:16 AM
10157312,41,8347567,5,1.0,1/25/2024 9:10:16 AM
10157318,41,8347573,5,1.0,1/25/2024 9:10:16 AM
10157323,41,8347577,5,1.0,1/25/2024 9:10:16 AM
10157324,41,8347578,5,1.0,1/25/2024 9:10:16 AM
10157339,41,8347591,5,1.0,1/25/2024 9:10:16 AM
10157344,41,8347596,5,1.0,1/25/2024 9:10:16 AM
10157349,41,8347601,5,1.0,1/25/2024 9:10:16 AM
10157362,41,8347611,5,1.0,1/25/2024 9:10:16 AM
10157368,41,8347617,5,1.0,1/25/2024 9:10:16 AM
10157374,41,8347623,5,1.0,1/25/2024 9:10:16 AM
10157375,41,8347624,5,1.0,1/25/2024 9:10:16 AM
10157378,41,8347627,5,1.0,1/25/2024 9:10:16 AM
10157379,41,8347628,5,1.0,1/25/2024 9:10:16 AM
10157382,41,8347631,5,1.0,1/25/2024 9:10:16 AM
10157383,41,8347632,5,1.0,1/25/2024 9:10:16 AM
10157397,41,8347642,5,1.0,1/25/2024 9:10:16 AM
10157411,41,8347651,5,1.0,1/25/2024 9:10:16 AM
10157412,41,8347652,5,1.0,1/25/2024 9:10:16 AM
10157414,41,8347654,5,1.0,1/25/2024 9:10:16 AM
10157415,41,8347655,5,1.0,1/25/2024 9:10:16 AM
10157420,41,8347659,5,1.0,1/25/2024 9:10:16 AM
10157421,41,8347660,5,1.0,1/25/2024 9:10:16 AM
10157422,41,8347661,5,1.0,1/25/2024 9:10:16 AM
10157430,41,8347669,5,1.0,1/25/2024 9:10:16 AM
10157431,41,8347670,5,1.0,1/25/2024 9:10:16 AM
10157437,41,8347674,5,1.0,1/25/2024 9:10:16 AM
10157443,41,8347680,5,1.0,1/25/2024 9:10:16 AM
10157456,41,8347691,5,1.0,1/25/2024 9:10:16 AM
10157459,41,8347694,5,1.0,1/25/2024 9:10:16 AM
10157466,41,8347698,5,1.0,1/25/2024 9:10:16 AM
10157472,41,8347704,5,1.0,1/25/2024 9:10:16 AM
10157474,41,8347706,5,1.0,1/25/2024 9:10:16 AM
10157475,41,8347707,5,1.0,1/25/2024 9:10:16 AM
10157476,41,8347708,5,1.0,1/25/2024 9:10:16 AM
10157477,41,8347709,5,1.0,1/25/2024 9:10:16 AM
10157482,41,8347713,5,1.0,1/25/2024 9:10:16 AM
10157483,41,8347714,5,1.0,1/25/2024 9:10:16 AM
10157484,41,8347715,5,1.0,1/25/2024 9:10:16 AM
10157498,41,8347725,5,1.0,1/25/2024 9:10:16 AM
10157499,41,8347726,5,1.0,1/25/2024 9:10:16 AM
10157506,41,8347729,5,1.0,1/25/2024 9:10:16 AM
10157507,41,8347730,5,1.0,1/25/2024 9:10:16 AM
10157508,41,8347731,5,1.0,1/25/2024 9:10:16 AM
10157511,41,8347734,5,1.0,1/25/2024 9:10:16 AM
10157514,41,8347737,5,1.0,1/25/2024 9:10:16 AM
10157516,41,8347739,5,1.0,1/25/2024 9:10:16 AM
10157522,41,8347745,5,1.0,1/25/2024 9:10:16 AM
10157524,41,8347747,5,1.0,1/25/2024 9:10:16 AM
10157536,41,8347755,5,1.0,1/25/2024 9:10:16 AM
10157544,41,8347763,5,1.0,1/25/2024 9:10:16 AM
10157545,41,8347764,5,1.0,1/25/2024 9:10:16 AM
10157553,41,8347770,5,1.0,1/25/2024 9:10:16 AM
10157569,41,8347784,5,1.0,1/25/2024 9:10:16 AM
10157580,41,8347790,5,1.0,1/25/2024 9:10:16 AM
10157581,41,8347791,5,1.0,1/25/2024 9:10:16 AM
10157584,41,8347794,5,1.0,1/25/2024 9:10:16 AM
10157588,41,8347798,5,1.0,1/25/2024 9:10:16 AM
10157592,41,8347802,5,1.0,1/25/2024 9:10:16 AM
10157593,41,8347803,5,1.0,1/25/2024 9:10:16 AM
10157594,41,8347804,5,1.0,1/25/2024 9:10:16 AM
10157596,41,8347806,5,1.0,1/25/2024 9:10:16 AM
10157598,41,8347808,5,1.0,1/25/2024 9:10:16 AM
10157599,41,8347809,5,1.0,1/25/2024 9:10:16 AM
10157608,41,8347818,5,1.0,1/25/2024 9:10:16 AM
10157609,41,8347819,5,1.0,1/25/2024 9:10:16 AM
10157619,41,8347827,5,1.0,1/25/2024 9:10:16 AM
10157621,41,8347829,5,1.0,1/25/2024 9:10:16 AM
10157624,41,8347832,5,1.0,1/25/2024 9:10:16 AM
10157627,41,8347834,5,1.0,1/25/2024 9:10:16 AM
10157629,41,8347836,5,1.0,1/25/2024 9:10:16 AM
10157630,41,8347837,5,1.0,1/25/2024 9:10:16 AM
10157631,41,8347838,5,1.0,1/25/2024 9:10:16 AM
10157633,41,8347840,5,1.0,1/25/2024 9:10:16 AM
10157636,41,8347843,5,1.0,1/25/2024 9:10:16 AM
10157638,41,8347845,5,1.0,1/25/2024 9:10:16 AM
10157652,41,8347854,5,1.0,1/25/2024 9:10:16 AM
10157656,41,8347857,5,1.0,1/25/2024 9:10:16 AM
10157664,41,8347865,5,1.0,1/25/2024 9:10:16 AM
10157667,41,8347868,5,1.0,1/25/2024 9:10:16 AM
10157669,41,8347870,5,1.0,1/25/2024 9:10:16 AM
10157670,41,8347871,5,1.0,1/25/2024 9:10:16 AM
10157678,41,8347877,5,1.0,1/25/2024 9:10:16 AM
10157690,41,8347883,5,1.0,1/25/2024 9:10:16 AM
10157693,41,8347886,5,1.0,1/25/2024 9:10:16 AM
10157714,41,8347902,5,1.0,1/25/2024 9:10:16 AM
10157721,41,8347906,5,1.0,1/25/2024 9:10:16 AM
10157725,41,8347910,5,1.0,1/25/2024 9:10:16 AM
10157726,41,8347911,5,1.0,1/25/2024 9:10:16 AM
10157729,41,8347913,5,1.0,1/25/2024 9:10:16 AM
10157733,41,8347917,5,1.0,1/25/2024 9:10:16 AM
10157735,41,8347919,5,1.0,1/25/2024 9:10:16 AM
10157743,41,8347924,5,1.0,1/25/2024 9:10:16 AM
10157745,41,8347926,5,1.0,1/25/2024 9:10:16 AM
10157747,41,8347928,5,1.0,1/25/2024 9:10:16 AM
10157759,41,8347938,5,1.0,1/25/2024 9:10:16 AM
10157766,41,8347945,5,1.0,1/25/2024 9:10:16 AM
10157773,41,8347952,5,1.0,1/25/2024 9:10:16 AM
10157777,41,8347954,5,1.0,1/25/2024 9:10:16 AM
10157780,41,8347957,5,1.0,1/25/2024 9:10:16 AM
10157793,41,8347966,5,1.0,1/25/2024 9:10:16 AM
10157797,41,8347970,5,1.0,1/25/2024 9:10:16 AM
10157805,41,8347977,5,1.0,1/25/2024 9:10:16 AM
10157809,41,8347979,5,1.0,1/25/2024 9:10:16 AM
10157812,41,8347982,5,1.0,1/25/2024 9:10:16 AM
10157820,41,8347989,5,1.0,1/25/2024 9:10:16 AM
10157824,41,8347991,5,1.0,1/25/2024 9:10:16 AM
10157826,41,8347993,5,1.0,1/25/2024 9:10:16 AM
10157827,41,8347994,2,0.689,1/25/2024 9:10:16 AM
10157828,41,8347994,3,0.37,1/25/2024 9:10:16 AM
10157829,41,8347994,4,1.0,1/25/2024 9:10:16 AM
10157831,41,8347996,5,1.0,1/25/2024 9:10:16 AM
10157834,41,8347999,5,1.0,1/25/2024 9:10:16 AM
10157835,41,8348000,5,1.0,1/25/2024 9:10:16 AM
10157837,41,8348002,5,1.0,1/25/2024 9:10:16 AM
10157839,41,8348004,5,1.0,1/25/2024 9:10:16 AM
10157841,41,8348006,5,1.0,1/25/2024 9:10:16 AM
10157843,41,8348008,5,1.0,1/25/2024 9:10:16 AM
10157846,41,8348010,5,1.0,1/25/2024 9:10:16 AM
10157848,41,8348012,5,1.0,1/25/2024 9:10:16 AM
10157850,41,8348014,5,1.0,1/25/2024 9:10:16 AM
10157859,41,8348019,5,1.0,1/25/2024 9:10:16 AM
10157863,41,8348023,5,1.0,1/25/2024 9:10:16 AM
10157864,41,8348024,5,1.0,1/25/2024 9:10:16 AM
10157868,41,8348027,5,1.0,1/25/2024 9:10:16 AM
10157870,41,8348029,5,1.0,1/25/2024 9:10:16 AM
10157873,41,8348032,5,1.0,1/25/2024 9:10:16 AM
10157876,41,8348035,5,1.0,1/25/2024 9:10:16 AM
10157877,41,8348036,5,1.0,1/25/2024 9:10:16 AM
10157879,41,8348038,5,1.0,1/25/2024 9:10:16 AM
10157881,41,8348040,5,1.0,1/25/2024 9:10:16 AM
10157883,41,8348042,5,1.0,1/25/2024 9:10:16 AM
10157896,41,8348050,5,1.0,1/25/2024 9:10:16 AM
10157904,41,8348057,5,1.0,1/25/2024 9:10:16 AM
10157909,41,8348062,5,1.0,1/25/2024 9:10:16 AM
10157913,41,8348066,5,1.0,1/25/2024 9:10:16 AM
10157916,41,8348069,5,1.0,1/25/2024 9:10:16 AM
10157919,41,8348072,5,1.0,1/25/2024 9:10:16 AM
10157924,41,8348077,5,1.0,1/25/2024 9:10:16 AM
10157925,41,8348078,5,1.0,1/25/2024 9:10:16 AM
10157932,41,8348084,5,1.0,1/25/2024 9:10:16 AM
10157947,41,8348097,5,1.0,1/25/2024 9:10:16 AM
10157951,41,8348100,5,1.0,1/25/2024 9:10:16 AM
10157952,41,8348101,5,1.0,1/25/2024 9:10:16 AM
10157954,41,8348103,5,1.0,1/25/2024 9:10:16 AM
10157965,41,8348111,5,1.0,1/25/2024 9:10:16 AM
10157969,41,8348115,5,1.0,1/25/2024 9:10:16 AM
10157970,41,8348116,5,1.0,1/25/2024 9:10:16 AM
10157976,41,8348120,5,1.0,1/25/2024 9:10:16 AM
10157977,41,8348121,5,1.0,1/25/2024 9:10:16 AM
10158007,41,8348145,5,1.0,1/25/2024 9:10:16 AM
10158008,41,8348146,5,1.0,1/25/2024 9:10:16 AM
10158026,41,8348160,5,1.0,1/25/2024 9:10:16 AM
10158032,41,8348166,5,1.0,1/25/2024 9:10:16 AM
10158049,41,8348175,5,1.0,1/25/2024 9:10:16 AM
10158050,41,8348176,2,0.765,1/25/2024 9:10:16 AM
10158051,41,8348176,4,1.0,1/25/2024 9:10:16 AM
10158053,41,8348178,5,1.0,1/25/2024 9:10:16 AM
10158054,41,8348179,5,1.0,1/25/2024 9:10:16 AM
10158057,41,8348182,5,1.0,1/25/2024 9:10:16 AM
10158060,41,8348185,5,1.0,1/25/2024 9:10:16 AM
10158064,41,8348189,5,1.0,1/25/2024 9:10:16 AM
10158065,41,8348190,5,1.0,1/25/2024 9:10:16 AM
10158066,41,8348191,5,1.0,1/25/2024 9:10:16 AM
10158075,41,8348197,5,1.0,1/25/2024 9:10:16 AM
10158076,41,8348198,5,1.0,1/25/2024 9:10:16 AM
10158078,41,8348200,5,1.0,1/25/2024 9:10:16 AM
10158091,41,8348210,5,1.0,1/25/2024 9:10:16 AM
10158094,41,8348213,5,1.0,1/25/2024 9:10:16 AM
10158095,41,8348214,5,1.0,1/25/2024 9:10:16 AM
10158105,41,8348220,5,1.0,1/25/2024 9:10:16 AM
10158118,41,8348229,5,1.0,1/25/2024 9:10:16 AM
10158140,41,8348244,5,1.0,1/25/2024 9:10:16 AM
10158141,41,8348245,5,1.0,1/25/2024 9:10:16 AM
10158144,41,8348248,5,1.0,1/25/2024 9:10:16 AM
10158145,41,8348249,5,1.0,1/25/2024 9:10:16 AM
10158153,41,8348257,5,1.0,1/25/2024 9:10:16 AM
10158165,41,8348266,5,1.0,1/25/2024 9:10:16 AM
