id,run_id,publication_id,asjc_id,last_updated_date
3234948,41,1219745,465,1/24/2024 5:40:50 PM
3234949,41,1195376,509,1/24/2024 5:40:50 PM
3234950,41,1216120,465,1/24/2024 5:40:50 PM
3234951,41,1216120,509,1/24/2024 5:40:50 PM
3234953,41,1216604,351,1/24/2024 5:40:50 PM
3234954,41,1206144,664,1/24/2024 5:40:50 PM
3234955,41,1213186,444,1/24/2024 5:40:50 PM
3234957,41,1197071,636,1/24/2024 5:40:50 PM
3234958,41,1216593,444,1/24/2024 5:40:50 PM
3234959,41,1207324,444,1/24/2024 5:40:50 PM
3234960,41,1213338,444,1/24/2024 5:40:50 PM
3234961,41,1213284,444,1/24/2024 5:40:50 PM
3234962,41,1217191,637,1/24/2024 5:40:50 PM
3234963,41,1213078,444,1/24/2024 5:40:50 PM
3234964,41,1198849,410,1/24/2024 5:40:50 PM
3234965,41,1213348,444,1/24/2024 5:40:50 PM
3234967,41,1215102,444,1/24/2024 5:40:50 PM
3234968,41,1210846,664,1/24/2024 5:40:50 PM
3234969,41,1211993,444,1/24/2024 5:40:50 PM
3234970,41,1213108,444,1/24/2024 5:40:50 PM
3234971,41,1218675,637,1/24/2024 5:40:50 PM
3234972,41,1199736,546,1/24/2024 5:40:50 PM
3234974,41,1215097,444,1/24/2024 5:40:50 PM
3234975,41,1214698,637,1/24/2024 5:40:50 PM
3234976,41,1213290,444,1/24/2024 5:40:50 PM
3234977,41,1213095,444,1/24/2024 5:40:50 PM
3234978,41,1214699,637,1/24/2024 5:40:50 PM
3234979,41,1205641,636,1/24/2024 5:40:50 PM
3234980,41,1209077,444,1/24/2024 5:40:50 PM
3234981,41,1206300,546,1/24/2024 5:40:50 PM
3234983,41,1211796,444,1/24/2024 5:40:50 PM
3234984,41,1213732,637,1/24/2024 5:40:50 PM
3234985,41,1198685,444,1/24/2024 5:40:50 PM
3234986,41,1220419,637,1/24/2024 5:40:50 PM
3234987,41,1220545,546,1/24/2024 5:40:50 PM
3234988,41,1215312,637,1/24/2024 5:40:50 PM
3234989,41,1215780,444,1/24/2024 5:40:50 PM
3234990,41,1212676,351,1/24/2024 5:40:50 PM
3234992,41,1195539,637,1/24/2024 5:40:50 PM
3234993,41,1205524,444,1/24/2024 5:40:50 PM
3234994,41,1215092,351,1/24/2024 5:40:50 PM
3234995,41,1197499,664,1/24/2024 5:40:50 PM
3234996,41,1205617,636,1/24/2024 5:40:50 PM
3234997,41,1198519,410,1/24/2024 5:40:50 PM
3234998,41,1215831,351,1/24/2024 5:40:50 PM
3234999,41,1211814,636,1/24/2024 5:40:50 PM
3235000,41,1206146,664,1/24/2024 5:40:50 PM
3235001,41,1213146,444,1/24/2024 5:40:50 PM
3235002,41,1199737,546,1/24/2024 5:40:50 PM
3235003,41,1211995,444,1/24/2024 5:40:50 PM
3235004,41,1213239,444,1/24/2024 5:40:50 PM
3235005,41,1206625,351,1/24/2024 5:40:50 PM
3235006,41,1209062,444,1/24/2024 5:40:50 PM
3235007,41,1213323,444,1/24/2024 5:40:50 PM
3235008,41,1209028,444,1/24/2024 5:40:50 PM
3235009,41,1215112,444,1/24/2024 5:40:50 PM
3235011,41,1213403,444,1/24/2024 5:40:50 PM
3235012,41,1213240,444,1/24/2024 5:40:50 PM
3235013,41,1218731,351,1/24/2024 5:40:50 PM
3235014,41,1195048,637,1/24/2024 5:40:50 PM
3235015,41,1196151,444,1/24/2024 5:40:50 PM
3235016,41,1197933,637,1/24/2024 5:40:50 PM
3235017,41,1199185,664,1/24/2024 5:40:50 PM
3235019,41,1213071,444,1/24/2024 5:40:50 PM
3235020,41,1196287,546,1/24/2024 5:40:50 PM
3235021,41,1220236,664,1/24/2024 5:40:50 PM
3235022,41,1212149,444,1/24/2024 5:40:50 PM
3235023,41,1199178,664,1/24/2024 5:40:50 PM
3235024,41,1196035,637,1/24/2024 5:40:50 PM
3235026,41,1197134,664,1/24/2024 5:40:50 PM
3235027,41,1198768,664,1/24/2024 5:40:50 PM
3235028,41,1199740,546,1/24/2024 5:40:50 PM
3235029,41,1213396,444,1/24/2024 5:40:50 PM
3235031,41,1196037,637,1/24/2024 5:40:50 PM
3235032,41,1206293,546,1/24/2024 5:40:50 PM
3235033,41,1215707,636,1/24/2024 5:40:50 PM
3235034,41,1199735,546,1/24/2024 5:40:50 PM
3235035,41,1204599,637,1/24/2024 5:40:50 PM
3235037,41,1213063,444,1/24/2024 5:40:50 PM
3235038,41,1213175,444,1/24/2024 5:40:50 PM
3235039,41,1209060,444,1/24/2024 5:40:50 PM
3235040,41,1213404,444,1/24/2024 5:40:50 PM
3235041,41,1201210,637,1/24/2024 5:40:50 PM
3235042,41,1213331,444,1/24/2024 5:40:50 PM
3235043,41,1213263,444,1/24/2024 5:40:50 PM
3235044,41,1199176,664,1/24/2024 5:40:50 PM
3235045,41,1220451,636,1/24/2024 5:40:50 PM
3235046,41,1211760,546,1/24/2024 5:40:50 PM
3235047,41,1213110,444,1/24/2024 5:40:50 PM
3235048,41,1215790,444,1/24/2024 5:40:50 PM
3235049,41,1209332,637,1/24/2024 5:40:50 PM
3235050,41,1218108,664,1/24/2024 5:40:50 PM
3235052,41,1213254,444,1/24/2024 5:40:50 PM
3235053,41,1205463,664,1/24/2024 5:40:50 PM
3235054,41,1212741,636,1/24/2024 5:40:50 PM
3235055,41,1213252,444,1/24/2024 5:40:50 PM
3235056,41,1219394,637,1/24/2024 5:40:50 PM
3235057,41,1213208,444,1/24/2024 5:40:50 PM
3235058,41,1203124,637,1/24/2024 5:40:50 PM
3235059,41,1210407,444,1/24/2024 5:40:50 PM
3235060,41,1197151,546,1/24/2024 5:40:50 PM
3235061,41,1206613,637,1/24/2024 5:40:50 PM
3235062,41,1199173,664,1/24/2024 5:40:50 PM
3235063,41,1218730,351,1/24/2024 5:40:50 PM
3235064,41,1213430,444,1/24/2024 5:40:50 PM
3235066,41,1219221,351,1/24/2024 5:40:50 PM
3235067,41,1216362,664,1/24/2024 5:40:50 PM
3235068,41,1213180,444,1/24/2024 5:40:50 PM
3235069,41,1199499,664,1/24/2024 5:40:50 PM
3235070,41,1213394,444,1/24/2024 5:40:50 PM
3235071,41,1208255,664,1/24/2024 5:40:50 PM
3235072,41,1196898,430,1/24/2024 5:40:50 PM
3235073,41,1209055,444,1/24/2024 5:40:50 PM
3235074,41,1213398,444,1/24/2024 5:40:50 PM
3235075,41,1213204,444,1/24/2024 5:40:50 PM
3235076,41,1213189,444,1/24/2024 5:40:50 PM
3235077,41,1207331,444,1/24/2024 5:40:50 PM
3235078,41,1211998,444,1/24/2024 5:40:50 PM
3235079,41,1213245,444,1/24/2024 5:40:50 PM
3235080,41,1215019,444,1/24/2024 5:40:50 PM
3235081,41,1218352,637,1/24/2024 5:40:50 PM
3235082,41,1196036,637,1/24/2024 5:40:50 PM
3235083,41,1219150,637,1/24/2024 5:40:50 PM
3235085,41,1214304,351,1/24/2024 5:40:50 PM
3235086,41,1213107,444,1/24/2024 5:40:50 PM
3235087,41,1216867,444,1/24/2024 5:40:50 PM
3235088,41,1209058,444,1/24/2024 5:40:50 PM
3235089,41,1213122,444,1/24/2024 5:40:50 PM
3235090,41,1206212,444,1/24/2024 5:40:50 PM
3235091,41,1219768,351,1/24/2024 5:40:50 PM
3235092,41,1215106,444,1/24/2024 5:40:50 PM
3235094,41,1213406,444,1/24/2024 5:40:50 PM
3235095,41,1213234,444,1/24/2024 5:40:50 PM
3235096,41,1213418,444,1/24/2024 5:40:50 PM
3235097,41,1197069,636,1/24/2024 5:40:50 PM
3235098,41,1213378,444,1/24/2024 5:40:50 PM
3235099,41,1205284,636,1/24/2024 5:40:50 PM
3235100,41,1213366,444,1/24/2024 5:40:50 PM
3235101,41,1213442,444,1/24/2024 5:40:50 PM
3235102,41,1213141,444,1/24/2024 5:40:50 PM
3235103,41,1213218,444,1/24/2024 5:40:50 PM
3235104,41,1218139,664,1/24/2024 5:40:50 PM
3235105,41,1202120,664,1/24/2024 5:40:50 PM
3235106,41,1198270,430,1/24/2024 5:40:50 PM
3235107,41,1212013,546,1/24/2024 5:40:50 PM
3235108,41,1213139,444,1/24/2024 5:40:50 PM
3235109,41,1213231,444,1/24/2024 5:40:50 PM
3235110,41,1195632,351,1/24/2024 5:40:50 PM
3235111,41,1199014,546,1/24/2024 5:40:50 PM
3235112,41,1199496,637,1/24/2024 5:40:50 PM
3235113,41,1199021,546,1/24/2024 5:40:50 PM
3235114,41,1214758,664,1/24/2024 5:40:50 PM
3235115,41,1213103,444,1/24/2024 5:40:50 PM
3235117,41,1198270,444,1/24/2024 5:40:50 PM
3235118,41,1219314,351,1/24/2024 5:40:50 PM
3235119,41,1211759,546,1/24/2024 5:40:50 PM
3235121,41,1209343,444,1/24/2024 5:40:50 PM
3235122,41,1211997,444,1/24/2024 5:40:50 PM
3235123,41,1205624,636,1/24/2024 5:40:50 PM
3235124,41,1213226,444,1/24/2024 5:40:50 PM
3235125,41,1213172,444,1/24/2024 5:40:50 PM
3235126,41,1216406,637,1/24/2024 5:40:50 PM
3235127,41,1205521,351,1/24/2024 5:40:50 PM
3235129,41,1214421,637,1/24/2024 5:40:50 PM
3235131,41,1213200,444,1/24/2024 5:40:50 PM
3235132,41,1211811,636,1/24/2024 5:40:50 PM
3235133,41,1209336,444,1/24/2024 5:40:50 PM
3235134,41,1195462,636,1/24/2024 5:40:50 PM
3235135,41,1212519,664,1/24/2024 5:40:50 PM
3235136,41,1213273,444,1/24/2024 5:40:50 PM
3235137,41,1220975,351,1/24/2024 5:40:50 PM
3235138,41,1214283,351,1/24/2024 5:40:50 PM
3235139,41,1213153,444,1/24/2024 5:40:50 PM
3235140,41,1213178,444,1/24/2024 5:40:50 PM
3235141,41,1199020,546,1/24/2024 5:40:50 PM
3235142,41,1213324,444,1/24/2024 5:40:50 PM
3235143,41,1211815,636,1/24/2024 5:40:50 PM
3235144,41,1207322,444,1/24/2024 5:40:50 PM
3235146,41,1217724,637,1/24/2024 5:40:50 PM
3235147,41,1221155,636,1/24/2024 5:40:50 PM
3235148,41,1207334,444,1/24/2024 5:40:50 PM
3235150,41,1213230,444,1/24/2024 5:40:50 PM
3235151,41,1216203,637,1/24/2024 5:40:50 PM
3235152,41,1215775,444,1/24/2024 5:40:50 PM
3235153,41,1199701,637,1/24/2024 5:40:50 PM
3235154,41,1213453,444,1/24/2024 5:40:50 PM
3235155,41,1214419,637,1/24/2024 5:40:50 PM
3235157,41,1213129,444,1/24/2024 5:40:50 PM
3235158,41,1209076,444,1/24/2024 5:40:50 PM
3235159,41,1197495,664,1/24/2024 5:40:50 PM
3235161,41,1199264,444,1/24/2024 5:40:50 PM
3235162,41,1213279,444,1/24/2024 5:40:50 PM
3235163,41,1209071,444,1/24/2024 5:40:50 PM
3235164,41,1213109,444,1/24/2024 5:40:50 PM
3235165,41,1213355,444,1/24/2024 5:40:50 PM
3235166,41,1213233,444,1/24/2024 5:40:50 PM
3235167,41,1213220,444,1/24/2024 5:40:50 PM
3235168,41,1206622,351,1/24/2024 5:40:50 PM
3235169,41,1207320,444,1/24/2024 5:40:50 PM
3235170,41,1213228,444,1/24/2024 5:40:50 PM
3235171,41,1217627,351,1/24/2024 5:40:50 PM
3235173,41,1218147,637,1/24/2024 5:40:50 PM
3235175,41,1219797,664,1/24/2024 5:40:50 PM
3235176,41,1213143,444,1/24/2024 5:40:50 PM
3235179,41,1215777,444,1/24/2024 5:40:50 PM
3235180,41,1199630,444,1/24/2024 5:40:50 PM
3235181,41,1213113,444,1/24/2024 5:40:50 PM
3235182,41,1213320,444,1/24/2024 5:40:50 PM
3235183,41,1216101,636,1/24/2024 5:40:50 PM
3235184,41,1217338,351,1/24/2024 5:40:50 PM
3235185,41,1213205,444,1/24/2024 5:40:50 PM
3235186,41,1206302,546,1/24/2024 5:40:50 PM
3235187,41,1213124,444,1/24/2024 5:40:50 PM
3235188,41,1213353,444,1/24/2024 5:40:50 PM
3235189,41,1209029,444,1/24/2024 5:40:50 PM
3235191,41,1213354,444,1/24/2024 5:40:50 PM
3235193,41,1213081,444,1/24/2024 5:40:50 PM
3235194,41,1205636,636,1/24/2024 5:40:50 PM
3235195,41,1209030,444,1/24/2024 5:40:50 PM
3235196,41,1213160,444,1/24/2024 5:40:50 PM
3235197,41,1206298,546,1/24/2024 5:40:50 PM
3235198,41,1195391,444,1/24/2024 5:40:50 PM
3235199,41,1209339,444,1/24/2024 5:40:50 PM
3235200,41,1209054,444,1/24/2024 5:40:50 PM
3235202,41,1207332,444,1/24/2024 5:40:50 PM
3235203,41,1199774,637,1/24/2024 5:40:50 PM
3235205,41,1214426,637,1/24/2024 5:40:50 PM
3235206,41,1205634,636,1/24/2024 5:40:50 PM
3235208,41,1213211,407,1/24/2024 5:40:50 PM
3235209,41,1195405,367,1/24/2024 5:40:50 PM
3235210,41,1204362,398,1/24/2024 5:40:50 PM
3235212,41,1201867,367,1/24/2024 5:40:50 PM
3235213,41,1215778,407,1/24/2024 5:40:50 PM
3235214,41,1203128,581,1/24/2024 5:40:50 PM
3235215,41,1195985,367,1/24/2024 5:40:50 PM
3235217,41,1218001,633,1/24/2024 5:40:50 PM
3235218,41,1205531,407,1/24/2024 5:40:50 PM
3235219,41,1218338,398,1/24/2024 5:40:50 PM
3235220,41,1213338,407,1/24/2024 5:40:50 PM
3235221,41,1197038,398,1/24/2024 5:40:50 PM
3235222,41,1217194,367,1/24/2024 5:40:50 PM
3235223,41,1216849,633,1/24/2024 5:40:50 PM
3235224,41,1212201,398,1/24/2024 5:40:50 PM
3235225,41,1202755,633,1/24/2024 5:40:50 PM
3235226,41,1197636,398,1/24/2024 5:40:50 PM
3235227,41,1215780,407,1/24/2024 5:40:50 PM
3235228,41,1203127,581,1/24/2024 5:40:50 PM
3235229,41,1202781,429,1/24/2024 5:40:50 PM
3235230,41,1197851,633,1/24/2024 5:40:50 PM
3235231,41,1206249,367,1/24/2024 5:40:50 PM
3235232,41,1218000,633,1/24/2024 5:40:50 PM
3235233,41,1217403,633,1/24/2024 5:40:50 PM
3235234,41,1213323,407,1/24/2024 5:40:50 PM
3235235,41,1212023,367,1/24/2024 5:40:50 PM
3235236,41,1196808,367,1/24/2024 5:40:50 PM
3235237,41,1202779,429,1/24/2024 5:40:50 PM
3235238,41,1211443,367,1/24/2024 5:40:50 PM
3235239,41,1197042,398,1/24/2024 5:40:50 PM
3235240,41,1219248,367,1/24/2024 5:40:50 PM
3235241,41,1217456,633,1/24/2024 5:40:50 PM
3235242,41,1204478,367,1/24/2024 5:40:50 PM
3235244,41,1196813,367,1/24/2024 5:40:50 PM
3235245,41,1219245,367,1/24/2024 5:40:50 PM
3235246,41,1203845,367,1/24/2024 5:40:50 PM
3235247,41,1213403,407,1/24/2024 5:40:50 PM
3235248,41,1215141,367,1/24/2024 5:40:50 PM
3235249,41,1215141,398,1/24/2024 5:40:50 PM
3235250,41,1196830,398,1/24/2024 5:40:50 PM
3235252,41,1218635,632,1/24/2024 5:40:50 PM
3235253,41,1218635,633,1/24/2024 5:40:50 PM
3235254,41,1200214,633,1/24/2024 5:40:50 PM
3235255,41,1205224,367,1/24/2024 5:40:50 PM
3235256,41,1218332,398,1/24/2024 5:40:50 PM
3235257,41,1218325,398,1/24/2024 5:40:50 PM
3235258,41,1213410,407,1/24/2024 5:40:50 PM
3235259,41,1215092,632,1/24/2024 5:40:50 PM
3235260,41,1206414,632,1/24/2024 5:40:50 PM
3235261,41,1211794,633,1/24/2024 5:40:50 PM
3235262,41,1215831,632,1/24/2024 5:40:50 PM
3235263,41,1213396,407,1/24/2024 5:40:50 PM
3235264,41,1195426,581,1/24/2024 5:40:50 PM
3235265,41,1206432,633,1/24/2024 5:40:50 PM
3235267,41,1198285,633,1/24/2024 5:40:50 PM
3235268,41,1215976,633,1/24/2024 5:40:50 PM
3235269,41,1215084,633,1/24/2024 5:40:50 PM
3235270,41,1208836,367,1/24/2024 5:40:50 PM
3235271,41,1196773,398,1/24/2024 5:40:50 PM
3235272,41,1215530,398,1/24/2024 5:40:50 PM
3235273,41,1209028,407,1/24/2024 5:40:50 PM
3235274,41,1211594,581,1/24/2024 5:40:50 PM
3235275,41,1213110,407,1/24/2024 5:40:50 PM
3235276,41,1206415,632,1/24/2024 5:40:50 PM
3235277,41,1220045,633,1/24/2024 5:40:50 PM
3235278,41,1205532,407,1/24/2024 5:40:50 PM
3235279,41,1207557,367,1/24/2024 5:40:50 PM
3235280,41,1216391,633,1/24/2024 5:40:50 PM
3235281,41,1213442,407,1/24/2024 5:40:50 PM
3235282,41,1219321,367,1/24/2024 5:40:50 PM
3235283,41,1201848,367,1/24/2024 5:40:50 PM
3235284,41,1211157,633,1/24/2024 5:40:50 PM
3235285,41,1206174,633,1/24/2024 5:40:50 PM
3235286,41,1214028,367,1/24/2024 5:40:50 PM
3235287,41,1204957,398,1/24/2024 5:40:50 PM
3235288,41,1214743,633,1/24/2024 5:40:50 PM
3235289,41,1219121,633,1/24/2024 5:40:50 PM
3235290,41,1197641,398,1/24/2024 5:40:50 PM
3235291,41,1215912,633,1/24/2024 5:40:50 PM
3235292,41,1202615,367,1/24/2024 5:40:50 PM
3235293,41,1202784,429,1/24/2024 5:40:50 PM
3235294,41,1197734,633,1/24/2024 5:40:50 PM
3235296,41,1195406,367,1/24/2024 5:40:50 PM
3235297,41,1197615,398,1/24/2024 5:40:50 PM
3235298,41,1217706,633,1/24/2024 5:40:50 PM
3235299,41,1212933,632,1/24/2024 5:40:50 PM
3235300,41,1212788,632,1/24/2024 5:40:50 PM
3235301,41,1218170,398,1/24/2024 5:40:50 PM
3235302,41,1205529,407,1/24/2024 5:40:50 PM
3235303,41,1197045,398,1/24/2024 5:40:50 PM
3235304,41,1212933,633,1/24/2024 5:40:50 PM
3235306,41,1215792,398,1/24/2024 5:40:50 PM
3235307,41,1220046,633,1/24/2024 5:40:50 PM
3235308,41,1199529,633,1/24/2024 5:40:50 PM
3235309,41,1218157,632,1/24/2024 5:40:50 PM
3235310,41,1202783,429,1/24/2024 5:40:50 PM
3235311,41,1201868,367,1/24/2024 5:40:50 PM
3235312,41,1216955,633,1/24/2024 5:40:50 PM
3235313,41,1216874,367,1/24/2024 5:40:50 PM
3235314,41,1213252,407,1/24/2024 5:40:50 PM
3235315,41,1219394,633,1/24/2024 5:40:50 PM
3235316,41,1215085,633,1/24/2024 5:40:50 PM
3235317,41,1207009,632,1/24/2024 5:40:50 PM
3235318,41,1207009,633,1/24/2024 5:40:50 PM
3235319,41,1209055,407,1/24/2024 5:40:50 PM
3235320,41,1220632,633,1/24/2024 5:40:50 PM
3235321,41,1203855,367,1/24/2024 5:40:50 PM
3235322,41,1213430,407,1/24/2024 5:40:50 PM
3235323,41,1209795,632,1/24/2024 5:40:50 PM
3235324,41,1215957,581,1/24/2024 5:40:50 PM
3235325,41,1213113,407,1/24/2024 5:40:50 PM
3235326,41,1201861,367,1/24/2024 5:40:50 PM
3235327,41,1196815,367,1/24/2024 5:40:50 PM
3235328,41,1197697,398,1/24/2024 5:40:50 PM
3235329,41,1214346,367,1/24/2024 5:40:50 PM
3235330,41,1196771,398,1/24/2024 5:40:50 PM
3235331,41,1200187,633,1/24/2024 5:40:50 PM
3235332,41,1213263,407,1/24/2024 5:40:50 PM
3235333,41,1203130,581,1/24/2024 5:40:50 PM
3235334,41,1211135,581,1/24/2024 5:40:50 PM
3235335,41,1207014,633,1/24/2024 5:40:50 PM
3235336,41,1218336,398,1/24/2024 5:40:50 PM
3235337,41,1196831,398,1/24/2024 5:40:50 PM
3235339,41,1211066,367,1/24/2024 5:40:50 PM
3235340,41,1215790,407,1/24/2024 5:40:50 PM
3235341,41,1210448,633,1/24/2024 5:40:50 PM
3235342,41,1211792,633,1/24/2024 5:40:50 PM
3235343,41,1200188,633,1/24/2024 5:40:50 PM
3235344,41,1195427,581,1/24/2024 5:40:50 PM
3235345,41,1215170,633,1/24/2024 5:40:50 PM
3235346,41,1218348,398,1/24/2024 5:40:50 PM
3235347,41,1200484,367,1/24/2024 5:40:50 PM
3235348,41,1196770,398,1/24/2024 5:40:50 PM
3235349,41,1217406,633,1/24/2024 5:40:50 PM
3235351,41,1207985,398,1/24/2024 5:40:50 PM
3235352,41,1213107,407,1/24/2024 5:40:50 PM
3235353,41,1209192,398,1/24/2024 5:40:50 PM
3235354,41,1207223,367,1/24/2024 5:40:50 PM
3235355,41,1217457,633,1/24/2024 5:40:50 PM
3235356,41,1219983,632,1/24/2024 5:40:50 PM
3235357,41,1215913,633,1/24/2024 5:40:50 PM
3235358,41,1213404,407,1/24/2024 5:40:50 PM
3235359,41,1213378,407,1/24/2024 5:40:50 PM
3235360,41,1211818,367,1/24/2024 5:40:50 PM
3235361,41,1196958,398,1/24/2024 5:40:50 PM
3235362,41,1219784,633,1/24/2024 5:40:50 PM
3235363,41,1209331,367,1/24/2024 5:40:50 PM
3235364,41,1213406,407,1/24/2024 5:40:50 PM
3235365,41,1213139,407,1/24/2024 5:40:50 PM
3235367,41,1217703,633,1/24/2024 5:40:50 PM
3235368,41,1197630,398,1/24/2024 5:40:50 PM
3235370,41,1197834,633,1/24/2024 5:40:50 PM
3235371,41,1220050,633,1/24/2024 5:40:50 PM
3235372,41,1220517,633,1/24/2024 5:40:50 PM
3235373,41,1218070,633,1/24/2024 5:40:50 PM
3235374,41,1213189,407,1/24/2024 5:40:50 PM
3235375,41,1206149,367,1/24/2024 5:40:50 PM
3235376,41,1208837,367,1/24/2024 5:40:50 PM
3235377,41,1215082,633,1/24/2024 5:40:50 PM
3235378,41,1219243,367,1/24/2024 5:40:50 PM
3235379,41,1213355,407,1/24/2024 5:40:50 PM
3235380,41,1201881,367,1/24/2024 5:40:50 PM
3235381,41,1200186,633,1/24/2024 5:40:50 PM
3235382,41,1217732,633,1/24/2024 5:40:50 PM
3235383,41,1197852,633,1/24/2024 5:40:50 PM
3235385,41,1217984,398,1/24/2024 5:40:50 PM
3235386,41,1201860,367,1/24/2024 5:40:50 PM
3235387,41,1196961,398,1/24/2024 5:40:50 PM
3235388,41,1219237,367,1/24/2024 5:40:50 PM
3235389,41,1209029,407,1/24/2024 5:40:50 PM
3235390,41,1219765,367,1/24/2024 5:40:50 PM
3235391,41,1208088,633,1/24/2024 5:40:50 PM
3235392,41,1210438,633,1/24/2024 5:40:50 PM
3235393,41,1211785,633,1/24/2024 5:40:50 PM
3235394,41,1195514,407,1/24/2024 5:40:50 PM
3235396,41,1214742,633,1/24/2024 5:40:50 PM
3235397,41,1209076,407,1/24/2024 5:40:50 PM
3235398,41,1213453,407,1/24/2024 5:40:50 PM
3235399,41,1218007,633,1/24/2024 5:40:50 PM
3235400,41,1202530,398,1/24/2024 5:40:50 PM
3235401,41,1209071,407,1/24/2024 5:40:50 PM
3235402,41,1213507,633,1/24/2024 5:40:50 PM
3235403,41,1213279,407,1/24/2024 5:40:50 PM
3235404,41,1209329,367,1/24/2024 5:40:50 PM
3235405,41,1216227,632,1/24/2024 5:40:50 PM
3235406,41,1213398,407,1/24/2024 5:40:50 PM
3235407,41,1218072,367,1/24/2024 5:40:50 PM
3235408,41,1197623,398,1/24/2024 5:40:50 PM
3235409,41,1210679,633,1/24/2024 5:40:50 PM
3235410,41,1197597,398,1/24/2024 5:40:50 PM
3235411,41,1212510,367,1/24/2024 5:40:50 PM
3235412,41,1197619,398,1/24/2024 5:40:50 PM
3235413,41,1214930,633,1/24/2024 5:40:50 PM
3235414,41,1218562,633,1/24/2024 5:40:50 PM
3235415,41,1197629,398,1/24/2024 5:40:50 PM
3235416,41,1213418,407,1/24/2024 5:40:50 PM
3235417,41,1199280,633,1/24/2024 5:40:50 PM
3235420,41,1211790,633,1/24/2024 5:40:50 PM
3235421,41,1221060,367,1/24/2024 5:40:50 PM
3235422,41,1208393,407,1/24/2024 5:40:50 PM
3235423,41,1213320,407,1/24/2024 5:40:50 PM
3235424,41,1215775,407,1/24/2024 5:40:50 PM
3235425,41,1213250,407,1/24/2024 5:40:50 PM
3235426,41,1219437,633,1/24/2024 5:40:50 PM
3235427,41,1217965,633,1/24/2024 5:40:50 PM
3235430,41,1213124,407,1/24/2024 5:40:50 PM
3235431,41,1213353,407,1/24/2024 5:40:50 PM
3235432,41,1218340,398,1/24/2024 5:40:50 PM
3235433,41,1196485,398,1/24/2024 5:40:50 PM
3235434,41,1197618,398,1/24/2024 5:40:50 PM
3235435,41,1201854,367,1/24/2024 5:40:50 PM
3235436,41,1217348,632,1/24/2024 5:40:50 PM
3235437,41,1213111,407,1/24/2024 5:40:50 PM
3235438,41,1197603,398,1/24/2024 5:40:50 PM
3235439,41,1197626,398,1/24/2024 5:40:50 PM
3235440,41,1213454,407,1/24/2024 5:40:50 PM
3235441,41,1212491,633,1/24/2024 5:40:50 PM
3235442,41,1215302,367,1/24/2024 5:40:50 PM
3235443,41,1217428,367,1/24/2024 5:40:50 PM
3235444,41,1211660,633,1/24/2024 5:40:50 PM
3235445,41,1200190,633,1/24/2024 5:40:50 PM
3235446,41,1206473,367,1/24/2024 5:40:50 PM
3235447,41,1213501,398,1/24/2024 5:40:50 PM
3235448,41,1218058,367,1/24/2024 5:40:50 PM
3235449,41,1219244,367,1/24/2024 5:40:50 PM
3235450,41,1213230,407,1/24/2024 5:40:50 PM
3235451,41,1215022,632,1/24/2024 5:40:50 PM
3235452,41,1213385,407,1/24/2024 5:40:50 PM
3235453,41,1203821,367,1/24/2024 5:40:50 PM
3235454,41,1214536,633,1/24/2024 5:40:50 PM
3235456,41,1219438,367,1/24/2024 5:40:50 PM
3235457,41,1209054,407,1/24/2024 5:40:50 PM
3235458,41,1210437,633,1/24/2024 5:40:50 PM
3235459,41,1211787,633,1/24/2024 5:40:50 PM
3235460,41,1213432,407,1/24/2024 5:40:50 PM
3235461,41,1213064,407,1/24/2024 5:40:50 PM
3235462,41,1200209,632,1/24/2024 5:40:50 PM
3235463,41,1197178,346,1/24/2024 5:40:50 PM
3235464,41,1214019,629,1/24/2024 5:40:50 PM
3235466,41,1198525,346,1/24/2024 5:40:50 PM
3235468,41,1210694,346,1/24/2024 5:40:50 PM
3235469,41,1213648,629,1/24/2024 5:40:50 PM
3235470,41,1220037,629,1/24/2024 5:40:50 PM
3235471,41,1220337,629,1/24/2024 5:40:50 PM
3235472,41,1207140,346,1/24/2024 5:40:50 PM
3235473,41,1212698,629,1/24/2024 5:40:50 PM
3235474,41,1210383,346,1/24/2024 5:40:50 PM
3235475,41,1220492,629,1/24/2024 5:40:50 PM
3235476,41,1208780,346,1/24/2024 5:40:50 PM
3235478,41,1211821,629,1/24/2024 5:40:50 PM
3235479,41,1210739,629,1/24/2024 5:40:50 PM
3235480,41,1220627,629,1/24/2024 5:40:50 PM
3235481,41,1213629,629,1/24/2024 5:40:50 PM
3235482,41,1211325,346,1/24/2024 5:40:50 PM
3235483,41,1196367,629,1/24/2024 5:40:50 PM
3235484,41,1217813,629,1/24/2024 5:40:50 PM
3235485,41,1201044,629,1/24/2024 5:40:50 PM
3235486,41,1219994,346,1/24/2024 5:40:50 PM
3235487,41,1214806,629,1/24/2024 5:40:50 PM
3235488,41,1216203,629,1/24/2024 5:40:50 PM
3235489,41,1215683,629,1/24/2024 5:40:50 PM
3235491,41,1197746,629,1/24/2024 5:40:50 PM
3235492,41,1217276,629,1/24/2024 5:40:50 PM
3235493,41,1205624,629,1/24/2024 5:40:50 PM
3235494,41,1214585,346,1/24/2024 5:40:50 PM
3235495,41,1217418,629,1/24/2024 5:40:50 PM
3235496,41,1206186,346,1/24/2024 5:40:50 PM
3235497,41,1210939,346,1/24/2024 5:40:50 PM
3235498,41,1218236,629,1/24/2024 5:40:50 PM
3235499,41,1203263,629,1/24/2024 5:40:50 PM
3235500,41,1196895,346,1/24/2024 5:40:50 PM
