id,run_id,publication_id,topic_id,score,last_updated_date
1593683,41,1220514,44865,,1/24/2024 5:41:03 PM
1593684,41,1220516,46497,,1/24/2024 5:41:03 PM
1593685,41,1220624,45017,,1/24/2024 5:41:03 PM
1593686,41,1220636,45590,,1/24/2024 5:41:03 PM
1593687,41,1220677,42991,,1/24/2024 5:41:03 PM
1593688,41,1220688,46428,,1/24/2024 5:41:03 PM
1593689,41,1220859,42644,,1/24/2024 5:41:03 PM
1593690,41,1220893,42644,,1/24/2024 5:41:03 PM
1593691,41,1220930,43223,,1/24/2024 5:41:03 PM
1593693,41,1220988,43315,,1/24/2024 5:41:03 PM
1593694,41,1221085,46691,,1/24/2024 5:41:03 PM
1593695,41,1221095,43820,,1/24/2024 5:41:03 PM
1593696,41,1221125,45800,,1/24/2024 5:41:03 PM
1593697,41,1221267,46463,,1/24/2024 5:41:03 PM
1593698,41,1219079,43014,,1/24/2024 5:41:03 PM
1593699,41,1219141,42954,,1/24/2024 5:41:03 PM
1593700,41,1219152,43187,,1/24/2024 5:41:03 PM
1593701,41,1219176,43259,,1/24/2024 5:41:03 PM
1593702,41,1219379,43191,,1/24/2024 5:41:03 PM
1593703,41,1219395,45980,,1/24/2024 5:41:03 PM
1593704,41,1219403,42740,,1/24/2024 5:41:03 PM
1593705,41,1219418,47242,,1/24/2024 5:41:03 PM
1593706,41,1219494,44313,,1/24/2024 5:41:03 PM
1593707,41,1219538,44648,,1/24/2024 5:41:03 PM
1593708,41,1219549,43718,,1/24/2024 5:41:03 PM
1593709,41,1219611,46652,,1/24/2024 5:41:03 PM
1593710,41,1219674,47244,,1/24/2024 5:41:03 PM
1593711,41,1219695,44078,,1/24/2024 5:41:03 PM
1593712,41,1219734,43126,,1/24/2024 5:41:03 PM
1593713,41,1219759,46717,,1/24/2024 5:41:03 PM
1593714,41,1219791,42948,,1/24/2024 5:41:03 PM
1593715,41,1219792,42604,,1/24/2024 5:41:03 PM
1593716,41,1219816,46915,,1/24/2024 5:41:03 PM
1593717,41,1219830,43927,,1/24/2024 5:41:03 PM
1593718,41,1219915,43191,,1/24/2024 5:41:03 PM
1593719,41,1219974,42116,,1/24/2024 5:41:03 PM
1593720,41,1220019,46731,,1/24/2024 5:41:03 PM
1593721,41,1220070,43820,,1/24/2024 5:41:03 PM
1593723,41,1220138,43820,,1/24/2024 5:41:03 PM
1593724,41,1220183,43493,,1/24/2024 5:41:03 PM
1593725,41,1220241,42945,,1/24/2024 5:41:03 PM
1593726,41,1220252,43820,,1/24/2024 5:41:03 PM
1593727,41,1220364,47410,,1/24/2024 5:41:03 PM
1593728,41,1220367,45980,,1/24/2024 5:41:03 PM
1593729,41,1220376,44513,,1/24/2024 5:41:03 PM
1593730,41,1220384,47284,,1/24/2024 5:41:03 PM
1593731,41,1220434,44290,,1/24/2024 5:41:03 PM
1593732,41,1220438,42644,,1/24/2024 5:41:03 PM
1593733,41,1220452,42455,,1/24/2024 5:41:03 PM
1593734,41,1220465,42674,,1/24/2024 5:41:03 PM
1593735,41,1220473,44777,,1/24/2024 5:41:03 PM
1593736,41,1220564,42729,,1/24/2024 5:41:03 PM
1593737,41,1220599,44473,,1/24/2024 5:41:03 PM
1593738,41,1220655,44983,,1/24/2024 5:41:03 PM
1593740,41,1220713,44246,,1/24/2024 5:41:03 PM
1593741,41,1220775,42258,,1/24/2024 5:41:03 PM
1593742,41,1220820,43820,,1/24/2024 5:41:03 PM
1593743,41,1220922,44745,,1/24/2024 5:41:03 PM
1593744,41,1220964,43063,,1/24/2024 5:41:03 PM
1593745,41,1220996,46588,,1/24/2024 5:41:03 PM
1593746,41,1221031,43285,,1/24/2024 5:41:03 PM
1593747,41,1221052,44444,,1/24/2024 5:41:03 PM
1593748,41,1221057,42560,,1/24/2024 5:41:03 PM
1593749,41,1221195,43276,,1/24/2024 5:41:03 PM
1593750,41,1221271,44000,,1/24/2024 5:41:03 PM
1593751,41,1218662,43820,,1/24/2024 5:41:03 PM
1593752,41,1218830,43820,,1/24/2024 5:41:03 PM
1593753,41,1218833,45800,,1/24/2024 5:41:03 PM
1593754,41,1218938,44152,,1/24/2024 5:41:03 PM
1593755,41,1218978,44951,,1/24/2024 5:41:03 PM
1593756,41,1218992,42458,,1/24/2024 5:41:03 PM
1593757,41,1219049,42410,,1/24/2024 5:41:03 PM
1593758,41,1219061,45544,,1/24/2024 5:41:03 PM
1593759,41,1219065,42687,,1/24/2024 5:41:03 PM
1593760,41,1219102,44863,,1/24/2024 5:41:03 PM
1593761,41,1219103,47043,,1/24/2024 5:41:03 PM
1593762,41,1219249,42401,,1/24/2024 5:41:03 PM
1593763,41,1219283,43043,,1/24/2024 5:41:03 PM
1593764,41,1219301,45443,,1/24/2024 5:41:03 PM
1593765,41,1219309,45426,,1/24/2024 5:41:03 PM
1593766,41,1219344,43525,,1/24/2024 5:41:03 PM
1593767,41,1219506,45897,,1/24/2024 5:41:03 PM
1593768,41,1219508,45241,,1/24/2024 5:41:03 PM
1593769,41,1219601,42446,,1/24/2024 5:41:03 PM
1593770,41,1219629,44217,,1/24/2024 5:41:03 PM
1593771,41,1219635,42240,,1/24/2024 5:41:03 PM
1593772,41,1219659,43874,,1/24/2024 5:41:03 PM
1593773,41,1219688,46688,,1/24/2024 5:41:03 PM
1593774,41,1219716,42187,,1/24/2024 5:41:03 PM
1593775,41,1219785,47317,,1/24/2024 5:41:03 PM
1593776,41,1219789,44800,,1/24/2024 5:41:03 PM
1593777,41,1219804,42961,,1/24/2024 5:41:03 PM
1593778,41,1219878,43191,,1/24/2024 5:41:03 PM
1593779,41,1219896,45086,,1/24/2024 5:41:03 PM
1593780,41,1219910,43191,,1/24/2024 5:41:03 PM
1593781,41,1219919,43191,,1/24/2024 5:41:03 PM
1593782,41,1219940,43536,,1/24/2024 5:41:03 PM
1593783,41,1220004,47058,,1/24/2024 5:41:03 PM
1593784,41,1220010,43191,,1/24/2024 5:41:03 PM
1593785,41,1220026,43259,,1/24/2024 5:41:03 PM
1593786,41,1220056,45335,,1/24/2024 5:41:03 PM
1593787,41,1220105,43820,,1/24/2024 5:41:03 PM
1593788,41,1220128,45800,,1/24/2024 5:41:03 PM
1593789,41,1220130,45800,,1/24/2024 5:41:03 PM
1593790,41,1220167,47153,,1/24/2024 5:41:03 PM
1593791,41,1220201,45004,,1/24/2024 5:41:03 PM
1593792,41,1220230,43300,,1/24/2024 5:41:03 PM
1593793,41,1220293,46972,,1/24/2024 5:41:03 PM
1593794,41,1220302,42955,,1/24/2024 5:41:03 PM
1593795,41,1220353,43191,,1/24/2024 5:41:03 PM
1593796,41,1220375,46207,,1/24/2024 5:41:03 PM
1593797,41,1220391,46606,,1/24/2024 5:41:03 PM
1593798,41,1220394,43143,,1/24/2024 5:41:03 PM
1593799,41,1220468,46030,,1/24/2024 5:41:03 PM
1593800,41,1220484,45285,,1/24/2024 5:41:03 PM
1593801,41,1220585,46829,,1/24/2024 5:41:03 PM
1593802,41,1220644,42584,,1/24/2024 5:41:03 PM
1593803,41,1220652,42181,,1/24/2024 5:41:03 PM
1593804,41,1220665,43639,,1/24/2024 5:41:03 PM
1593805,41,1220682,44617,,1/24/2024 5:41:03 PM
1593806,41,1220693,44980,,1/24/2024 5:41:03 PM
1593807,41,1220696,43663,,1/24/2024 5:41:03 PM
1593808,41,1220709,43820,,1/24/2024 5:41:03 PM
1593809,41,1220748,46063,,1/24/2024 5:41:03 PM
1593810,41,1220836,46686,,1/24/2024 5:41:03 PM
1593811,41,1220849,43777,,1/24/2024 5:41:03 PM
1593812,41,1220854,43598,,1/24/2024 5:41:03 PM
1593813,41,1220855,42584,,1/24/2024 5:41:03 PM
1593814,41,1220895,42721,,1/24/2024 5:41:03 PM
1593816,41,1220960,44853,,1/24/2024 5:41:03 PM
1593817,41,1220965,42158,,1/24/2024 5:41:03 PM
1593818,41,1220974,43803,,1/24/2024 5:41:03 PM
1593819,41,1221063,44655,,1/24/2024 5:41:03 PM
1593820,41,1221089,45938,,1/24/2024 5:41:03 PM
1593821,41,1221090,44606,,1/24/2024 5:41:03 PM
1593822,41,1221099,42765,,1/24/2024 5:41:03 PM
1593823,41,1221136,43820,,1/24/2024 5:41:03 PM
1593824,41,1221171,42745,,1/24/2024 5:41:03 PM
1593825,41,1221185,45165,,1/24/2024 5:41:03 PM
1593826,41,1221201,43038,,1/24/2024 5:41:03 PM
1593827,41,1219390,46399,,1/24/2024 5:41:03 PM
1593828,41,1219401,42740,,1/24/2024 5:41:03 PM
1593829,41,1219408,43237,,1/24/2024 5:41:03 PM
1593830,41,1219554,43530,,1/24/2024 5:41:03 PM
1593831,41,1219602,44655,,1/24/2024 5:41:03 PM
1593832,41,1219672,45333,,1/24/2024 5:41:03 PM
1593833,41,1219680,45113,,1/24/2024 5:41:03 PM
1593834,41,1219683,44781,,1/24/2024 5:41:03 PM
1593835,41,1219807,42521,,1/24/2024 5:41:03 PM
1593836,41,1219851,43820,,1/24/2024 5:41:03 PM
1593838,41,1219862,46318,,1/24/2024 5:41:03 PM
1593839,41,1220033,42905,,1/24/2024 5:41:03 PM
1593840,41,1220086,43820,,1/24/2024 5:41:03 PM
1593841,41,1220104,43820,,1/24/2024 5:41:03 PM
1593842,41,1220137,43820,,1/24/2024 5:41:03 PM
1593843,41,1220189,45616,,1/24/2024 5:41:03 PM
1593845,41,1220289,44655,,1/24/2024 5:41:03 PM
1593846,41,1220430,45807,,1/24/2024 5:41:03 PM
1593847,41,1220613,42215,,1/24/2024 5:41:03 PM
1593848,41,1220753,47236,,1/24/2024 5:41:03 PM
1593849,41,1220886,43930,,1/24/2024 5:41:03 PM
1593850,41,1220896,43555,,1/24/2024 5:41:03 PM
1593851,41,1220903,42747,,1/24/2024 5:41:03 PM
1593852,41,1220951,45980,,1/24/2024 5:41:03 PM
1593853,41,1220991,43158,,1/24/2024 5:41:03 PM
1593854,41,1221017,43522,,1/24/2024 5:41:03 PM
1593855,41,1221113,43870,,1/24/2024 5:41:03 PM
1593856,41,1221186,44531,,1/24/2024 5:41:03 PM
1593857,41,1221230,44117,,1/24/2024 5:41:03 PM
1593858,41,1211723,44531,,1/24/2024 5:41:03 PM
1593859,41,1211739,42195,,1/24/2024 5:41:03 PM
1593860,41,1211769,45756,,1/24/2024 5:41:03 PM
1593861,41,1211820,43646,,1/24/2024 5:41:03 PM
1593862,41,1211836,42820,,1/24/2024 5:41:03 PM
1593863,41,1211927,43820,,1/24/2024 5:41:03 PM
1593864,41,1211946,43191,,1/24/2024 5:41:03 PM
1593865,41,1211969,45672,,1/24/2024 5:41:03 PM
1593866,41,1212055,44290,,1/24/2024 5:41:03 PM
1593867,41,1212097,44960,,1/24/2024 5:41:03 PM
1593868,41,1212189,43310,,1/24/2024 5:41:03 PM
1593869,41,1212302,43820,,1/24/2024 5:41:03 PM
1593870,41,1212404,46911,,1/24/2024 5:41:03 PM
1593871,41,1212502,43820,,1/24/2024 5:41:03 PM
1593872,41,1212534,44264,,1/24/2024 5:41:03 PM
1593873,41,1212541,44923,,1/24/2024 5:41:03 PM
1593874,41,1212602,43820,,1/24/2024 5:41:03 PM
1593875,41,1212611,44341,,1/24/2024 5:41:03 PM
1593876,41,1212627,44116,,1/24/2024 5:41:03 PM
1593877,41,1212631,43019,,1/24/2024 5:41:03 PM
1593878,41,1212633,43279,,1/24/2024 5:41:03 PM
1593879,41,1212695,43820,,1/24/2024 5:41:03 PM
1593880,41,1212699,42560,,1/24/2024 5:41:03 PM
1593881,41,1212748,45800,,1/24/2024 5:41:03 PM
1593882,41,1212779,44835,,1/24/2024 5:41:03 PM
1593883,41,1212780,43294,,1/24/2024 5:41:03 PM
1593884,41,1212784,43294,,1/24/2024 5:41:03 PM
1593885,41,1212838,43820,,1/24/2024 5:41:03 PM
1593886,41,1212841,44499,,1/24/2024 5:41:03 PM
1593887,41,1212845,43820,,1/24/2024 5:41:03 PM
1593888,41,1212852,43820,,1/24/2024 5:41:03 PM
1593889,41,1212870,43820,,1/24/2024 5:41:03 PM
1593890,41,1212965,43212,,1/24/2024 5:41:03 PM
1593892,41,1213062,42138,,1/24/2024 5:41:03 PM
1593893,41,1213088,43820,,1/24/2024 5:41:03 PM
1593894,41,1213202,43814,,1/24/2024 5:41:03 PM
1593895,41,1213272,47274,,1/24/2024 5:41:03 PM
1593896,41,1213308,43723,,1/24/2024 5:41:03 PM
1593897,41,1213381,42679,,1/24/2024 5:41:03 PM
1593899,41,1213393,46539,,1/24/2024 5:41:03 PM
1593900,41,1213445,47037,,1/24/2024 5:41:03 PM
1593902,41,1213472,47303,,1/24/2024 5:41:03 PM
1593903,41,1213488,44967,,1/24/2024 5:41:03 PM
1593904,41,1213519,44365,,1/24/2024 5:41:03 PM
1593905,41,1213549,42560,,1/24/2024 5:41:03 PM
1593907,41,1213625,44901,,1/24/2024 5:41:03 PM
1593908,41,1213638,42458,,1/24/2024 5:41:03 PM
1593909,41,1213646,43324,,1/24/2024 5:41:03 PM
1593910,41,1213761,42192,,1/24/2024 5:41:03 PM
1593911,41,1213832,43876,,1/24/2024 5:41:03 PM
1593912,41,1213855,46386,,1/24/2024 5:41:03 PM
1593913,41,1213935,43803,,1/24/2024 5:41:03 PM
1593914,41,1214019,43549,,1/24/2024 5:41:03 PM
1593915,41,1214161,42346,,1/24/2024 5:41:03 PM
1593916,41,1214218,42157,,1/24/2024 5:41:03 PM
1593917,41,1214229,46806,,1/24/2024 5:41:03 PM
1593918,41,1214242,46419,,1/24/2024 5:41:03 PM
1593919,41,1214250,42401,,1/24/2024 5:41:03 PM
1593920,41,1214299,45844,,1/24/2024 5:41:03 PM
1593921,41,1214337,45146,,1/24/2024 5:41:03 PM
1593922,41,1214407,47160,,1/24/2024 5:41:03 PM
1593923,41,1214457,44866,,1/24/2024 5:41:03 PM
1593924,41,1214480,45120,,1/24/2024 5:41:03 PM
1593925,41,1214542,42702,,1/24/2024 5:41:03 PM
1593926,41,1214560,47261,,1/24/2024 5:41:03 PM
1593927,41,1214574,44993,,1/24/2024 5:41:03 PM
1593928,41,1214584,43442,,1/24/2024 5:41:03 PM
1593929,41,1214602,43863,,1/24/2024 5:41:03 PM
1593930,41,1214603,44073,,1/24/2024 5:41:03 PM
1593932,41,1214686,46408,,1/24/2024 5:41:03 PM
1593933,41,1214730,42791,,1/24/2024 5:41:03 PM
1593934,41,1214769,45683,,1/24/2024 5:41:03 PM
1593935,41,1214778,44186,,1/24/2024 5:41:03 PM
1593936,41,1214820,43982,,1/24/2024 5:41:03 PM
1593937,41,1214921,45635,,1/24/2024 5:41:03 PM
1593938,41,1214938,44290,,1/24/2024 5:41:03 PM
1593939,41,1214996,43803,,1/24/2024 5:41:03 PM
1593941,41,1215085,43820,,1/24/2024 5:41:03 PM
1593943,41,1215286,44657,,1/24/2024 5:41:03 PM
1593944,41,1215318,44930,,1/24/2024 5:41:03 PM
1593945,41,1215364,42560,,1/24/2024 5:41:03 PM
1593946,41,1215422,46629,,1/24/2024 5:41:03 PM
1593948,41,1215505,44109,,1/24/2024 5:41:03 PM
1593949,41,1215656,46825,,1/24/2024 5:41:03 PM
1593950,41,1215685,43820,,1/24/2024 5:41:03 PM
1593951,41,1215751,46632,,1/24/2024 5:41:03 PM
1593952,41,1215761,45470,,1/24/2024 5:41:03 PM
1593953,41,1215826,42265,,1/24/2024 5:41:03 PM
1593954,41,1215869,44016,,1/24/2024 5:41:03 PM
1593955,41,1215920,44644,,1/24/2024 5:41:03 PM
1593956,41,1216059,42155,,1/24/2024 5:41:03 PM
1593957,41,1216078,45716,,1/24/2024 5:41:03 PM
1593958,41,1216209,42881,,1/24/2024 5:41:03 PM
1593959,41,1216233,45151,,1/24/2024 5:41:03 PM
1593960,41,1216235,42333,,1/24/2024 5:41:03 PM
1593961,41,1216288,44461,,1/24/2024 5:41:03 PM
1593962,41,1216320,47286,,1/24/2024 5:41:03 PM
1593964,41,1216430,46783,,1/24/2024 5:41:03 PM
1593965,41,1216453,44389,,1/24/2024 5:41:03 PM
1593966,41,1216489,46410,,1/24/2024 5:41:03 PM
1593967,41,1216507,43820,,1/24/2024 5:41:03 PM
1593968,41,1216531,43349,,1/24/2024 5:41:03 PM
1593969,41,1216560,43930,,1/24/2024 5:41:03 PM
1593970,41,1216605,45938,,1/24/2024 5:41:03 PM
1593971,41,1216630,45003,,1/24/2024 5:41:03 PM
1593972,41,1216632,44883,,1/24/2024 5:41:03 PM
1593973,41,1216674,43294,,1/24/2024 5:41:03 PM
1593974,41,1216748,47335,,1/24/2024 5:41:03 PM
1593975,41,1216758,45862,,1/24/2024 5:41:03 PM
1593977,41,1216803,44801,,1/24/2024 5:41:03 PM
1593978,41,1216809,44019,,1/24/2024 5:41:03 PM
1593979,41,1216810,43933,,1/24/2024 5:41:03 PM
1593981,41,1216839,43576,,1/24/2024 5:41:03 PM
1593982,41,1216857,43820,,1/24/2024 5:41:03 PM
1593983,41,1216881,45820,,1/24/2024 5:41:03 PM
1593984,41,1216914,45803,,1/24/2024 5:41:03 PM
1593985,41,1216926,44759,,1/24/2024 5:41:03 PM
1593986,41,1216946,45800,,1/24/2024 5:41:03 PM
1593987,41,1216996,45800,,1/24/2024 5:41:03 PM
1593988,41,1217014,43820,,1/24/2024 5:41:03 PM
1593989,41,1217015,46765,,1/24/2024 5:41:03 PM
1593990,41,1217029,43385,,1/24/2024 5:41:03 PM
1593991,41,1217034,44771,,1/24/2024 5:41:03 PM
1593992,41,1217114,43094,,1/24/2024 5:41:03 PM
1593993,41,1217275,47290,,1/24/2024 5:41:03 PM
1593994,41,1217287,47381,,1/24/2024 5:41:03 PM
1593995,41,1217379,43649,,1/24/2024 5:41:03 PM
1593996,41,1217397,42302,,1/24/2024 5:41:03 PM
1593997,41,1217638,44815,,1/24/2024 5:41:03 PM
1593998,41,1217647,46974,,1/24/2024 5:41:03 PM
1593999,41,1217760,46273,,1/24/2024 5:41:03 PM
1594000,41,1217786,43820,,1/24/2024 5:41:03 PM
1594001,41,1217831,44815,,1/24/2024 5:41:03 PM
1594002,41,1217838,42553,,1/24/2024 5:41:03 PM
1594003,41,1217910,46026,,1/24/2024 5:41:03 PM
1594004,41,1217911,44845,,1/24/2024 5:41:03 PM
1594005,41,1217921,46308,,1/24/2024 5:41:03 PM
1594006,41,1217973,42988,,1/24/2024 5:41:03 PM
1594007,41,1218023,44312,,1/24/2024 5:41:03 PM
1594008,41,1218024,47202,,1/24/2024 5:41:03 PM
1594009,41,1218029,45664,,1/24/2024 5:41:03 PM
1594010,41,1218039,45832,,1/24/2024 5:41:03 PM
1594011,41,1218046,45800,,1/24/2024 5:41:03 PM
1594012,41,1218052,46946,,1/24/2024 5:41:03 PM
1594013,41,1218152,43296,,1/24/2024 5:41:03 PM
1594014,41,1218200,43820,,1/24/2024 5:41:03 PM
1594015,41,1218218,45086,,1/24/2024 5:41:03 PM
1594016,41,1218247,47203,,1/24/2024 5:41:03 PM
1594018,41,1218280,44901,,1/24/2024 5:41:03 PM
1594019,41,1218392,42861,,1/24/2024 5:41:03 PM
1594020,41,1218441,43316,,1/24/2024 5:41:03 PM
1594021,41,1218580,43191,,1/24/2024 5:41:03 PM
1594022,41,1218595,42898,,1/24/2024 5:41:03 PM
1594023,41,1218686,43971,,1/24/2024 5:41:03 PM
1594024,41,1218748,44965,,1/24/2024 5:41:03 PM
1594025,41,1218911,43814,,1/24/2024 5:41:03 PM
1594026,41,1218924,44423,,1/24/2024 5:41:03 PM
1594027,41,1218966,43191,,1/24/2024 5:41:03 PM
1594028,41,1219014,42690,,1/24/2024 5:41:03 PM
1594029,41,1219022,42560,,1/24/2024 5:41:03 PM
1594030,41,1219101,43803,,1/24/2024 5:41:03 PM
1594031,41,1219157,42603,,1/24/2024 5:41:03 PM
1594032,41,1219160,47071,,1/24/2024 5:41:03 PM
1594033,41,1219175,45408,,1/24/2024 5:41:03 PM
1594034,41,1219332,43436,,1/24/2024 5:41:03 PM
1594035,41,1219333,43344,,1/24/2024 5:41:03 PM
1594036,41,1219384,44248,,1/24/2024 5:41:03 PM
1594037,41,1219392,45953,,1/24/2024 5:41:03 PM
1594038,41,1219424,44960,,1/24/2024 5:41:03 PM
1594039,41,1219553,43825,,1/24/2024 5:41:03 PM
1594040,41,1219567,44655,,1/24/2024 5:41:03 PM
1594041,41,1219617,42820,,1/24/2024 5:41:03 PM
1594042,41,1219622,43820,,1/24/2024 5:41:03 PM
1594043,41,1219706,44977,,1/24/2024 5:41:03 PM
1594044,41,1219735,45892,,1/24/2024 5:41:03 PM
1594045,41,1219749,44899,,1/24/2024 5:41:03 PM
1594046,41,1219782,43735,,1/24/2024 5:41:03 PM
1594047,41,1219784,47317,,1/24/2024 5:41:03 PM
1594048,41,1219801,46968,,1/24/2024 5:41:03 PM
1594049,41,1219907,42138,,1/24/2024 5:41:03 PM
1594050,41,1219909,43191,,1/24/2024 5:41:03 PM
1594051,41,1220001,44314,,1/24/2024 5:41:03 PM
1594052,41,1220097,43820,,1/24/2024 5:41:03 PM
1594053,41,1220159,47195,,1/24/2024 5:41:03 PM
1594054,41,1220188,42921,,1/24/2024 5:41:03 PM
1594055,41,1220234,47227,,1/24/2024 5:41:03 PM
1594056,41,1220292,46972,,1/24/2024 5:41:03 PM
1594057,41,1220318,45727,,1/24/2024 5:41:03 PM
1594058,41,1220349,46763,,1/24/2024 5:41:03 PM
1594059,41,1220370,45241,,1/24/2024 5:41:03 PM
1594060,41,1220374,45369,,1/24/2024 5:41:03 PM
1594061,41,1220381,42448,,1/24/2024 5:41:03 PM
1594062,41,1210315,43876,,1/24/2024 5:41:03 PM
1594063,41,1210392,46970,,1/24/2024 5:41:03 PM
1594064,41,1210448,42265,,1/24/2024 5:41:03 PM
1594066,41,1210517,44473,,1/24/2024 5:41:03 PM
1594067,41,1210526,43969,,1/24/2024 5:41:03 PM
1594068,41,1210646,42972,,1/24/2024 5:41:03 PM
1594070,41,1210783,42578,,1/24/2024 5:41:03 PM
1594071,41,1210863,43279,,1/24/2024 5:41:03 PM
1594072,41,1210992,45759,,1/24/2024 5:41:03 PM
1594073,41,1211046,46099,,1/24/2024 5:41:03 PM
1594074,41,1211083,46588,,1/24/2024 5:41:03 PM
1594075,41,1211132,43820,,1/24/2024 5:41:03 PM
1594076,41,1211199,45663,,1/24/2024 5:41:03 PM
1594077,41,1211276,43246,,1/24/2024 5:41:03 PM
1594079,41,1211361,47261,,1/24/2024 5:41:03 PM
1594080,41,1211364,46622,,1/24/2024 5:41:03 PM
1594081,41,1211369,45264,,1/24/2024 5:41:03 PM
1594082,41,1211379,43919,,1/24/2024 5:41:03 PM
1594083,41,1211442,45399,,1/24/2024 5:41:03 PM
1594084,41,1211456,43639,,1/24/2024 5:41:03 PM
1594085,41,1211575,43820,,1/24/2024 5:41:03 PM
1594086,41,1211591,45035,,1/24/2024 5:41:03 PM
1594087,41,1211644,43876,,1/24/2024 5:41:03 PM
1594088,41,1211649,42678,,1/24/2024 5:41:03 PM
1594089,41,1211707,45896,,1/24/2024 5:41:03 PM
1594090,41,1211720,46078,,1/24/2024 5:41:03 PM
1594091,41,1211755,44878,,1/24/2024 5:41:03 PM
1594092,41,1211848,46205,,1/24/2024 5:41:03 PM
1594093,41,1211907,46921,,1/24/2024 5:41:03 PM
1594094,41,1211936,45304,,1/24/2024 5:41:03 PM
1594095,41,1211957,45475,,1/24/2024 5:41:03 PM
1594096,41,1212026,47061,,1/24/2024 5:41:03 PM
1594097,41,1212038,44960,,1/24/2024 5:41:03 PM
1594098,41,1212182,43445,,1/24/2024 5:41:03 PM
1594099,41,1212185,46267,,1/24/2024 5:41:03 PM
1594100,41,1212299,43642,,1/24/2024 5:41:03 PM
1594101,41,1212307,45800,,1/24/2024 5:41:03 PM
1594102,41,1212311,43820,,1/24/2024 5:41:03 PM
1594103,41,1212366,47137,,1/24/2024 5:41:03 PM
1594104,41,1212439,43982,,1/24/2024 5:41:03 PM
1594105,41,1212497,46840,,1/24/2024 5:41:03 PM
1594106,41,1212519,47456,,1/24/2024 5:41:03 PM
1594108,41,1212660,44853,,1/24/2024 5:41:03 PM
1594109,41,1212676,45435,,1/24/2024 5:41:03 PM
1594112,41,1212811,43097,,1/24/2024 5:41:03 PM
1594113,41,1212825,45800,,1/24/2024 5:41:03 PM
1594114,41,1212847,43820,,1/24/2024 5:41:03 PM
1594115,41,1212873,45412,,1/24/2024 5:41:03 PM
1594116,41,1212897,43820,,1/24/2024 5:41:03 PM
1594117,41,1212944,46887,,1/24/2024 5:41:03 PM
1594118,41,1212996,45904,,1/24/2024 5:41:03 PM
1594119,41,1213156,45648,,1/24/2024 5:41:03 PM
1594120,41,1213216,43191,,1/24/2024 5:41:03 PM
1594121,41,1213232,43294,,1/24/2024 5:41:03 PM
1594122,41,1213254,42644,,1/24/2024 5:41:03 PM
1594123,41,1213353,44098,,1/24/2024 5:41:03 PM
1594124,41,1213360,43189,,1/24/2024 5:41:03 PM
1594125,41,1213371,44853,,1/24/2024 5:41:03 PM
1594127,41,1213420,43644,,1/24/2024 5:41:03 PM
1594128,41,1213421,42222,,1/24/2024 5:41:03 PM
1594129,41,1213441,43191,,1/24/2024 5:41:03 PM
1594130,41,1213467,43212,,1/24/2024 5:41:03 PM
1594132,41,1213592,44109,,1/24/2024 5:41:03 PM
1594133,41,1213600,44499,,1/24/2024 5:41:03 PM
1594134,41,1213608,45873,,1/24/2024 5:41:03 PM
1594135,41,1213792,43874,,1/24/2024 5:41:03 PM
1594136,41,1213826,45609,,1/24/2024 5:41:03 PM
1594137,41,1213857,42379,,1/24/2024 5:41:03 PM
1594138,41,1213971,45001,,1/24/2024 5:41:03 PM
1594139,41,1213989,47292,,1/24/2024 5:41:03 PM
1594140,41,1214032,44307,,1/24/2024 5:41:03 PM
1594141,41,1214038,43798,,1/24/2024 5:41:03 PM
1594142,41,1214041,44326,,1/24/2024 5:41:03 PM
1594143,41,1214047,47037,,1/24/2024 5:41:03 PM
1594144,41,1214070,44033,,1/24/2024 5:41:03 PM
1594145,41,1214090,44996,,1/24/2024 5:41:03 PM
1594147,41,1214167,45918,,1/24/2024 5:41:03 PM
1594148,41,1214277,43995,,1/24/2024 5:41:03 PM
1594149,41,1214320,44280,,1/24/2024 5:41:03 PM
1594150,41,1214422,45800,,1/24/2024 5:41:03 PM
1594151,41,1214435,42480,,1/24/2024 5:41:03 PM
1594152,41,1214477,46533,,1/24/2024 5:41:03 PM
1594153,41,1214523,45467,,1/24/2024 5:41:03 PM
1594154,41,1214561,43982,,1/24/2024 5:41:03 PM
1594155,41,1214592,42628,,1/24/2024 5:41:03 PM
1594156,41,1214676,47043,,1/24/2024 5:41:03 PM
1594157,41,1214705,46007,,1/24/2024 5:41:03 PM
1594158,41,1214723,44378,,1/24/2024 5:41:03 PM
1594159,41,1214805,47235,,1/24/2024 5:41:03 PM
1594160,41,1214832,47045,,1/24/2024 5:41:03 PM
1594161,41,1214877,47311,,1/24/2024 5:41:03 PM
1594162,41,1214927,44082,,1/24/2024 5:41:03 PM
1594165,41,1215189,45230,,1/24/2024 5:41:03 PM
1594166,41,1215245,43365,,1/24/2024 5:41:03 PM
1594167,41,1215283,44987,,1/24/2024 5:41:03 PM
1594168,41,1215307,46319,,1/24/2024 5:41:03 PM
1594169,41,1215350,43038,,1/24/2024 5:41:03 PM
1594170,41,1215416,45467,,1/24/2024 5:41:03 PM
1594171,41,1215473,45005,,1/24/2024 5:41:03 PM
1594172,41,1215508,43750,,1/24/2024 5:41:03 PM
1594173,41,1215551,43820,,1/24/2024 5:41:03 PM
1594174,41,1215563,45087,,1/24/2024 5:41:03 PM
1594175,41,1215605,46724,,1/24/2024 5:41:03 PM
1594176,41,1215627,42154,,1/24/2024 5:41:03 PM
